barcode	1	2	3	4	5	6	7	8	9	10	11
spot_1	0.07053790693150486	0.29612233197100024	0.3092431344072393	0.012521486698893964	0.23678726161236147	0.05220296137144252	0.010647310645311119	0.008295310757434445	0.0036422956048121815	0.0	0.0
spot_2	0.08825898935315771	0.18378484547736176	0.06463501856560543	0.024277767639167412	0.0	0.3547931116135546	0.00619633987749914	0.16647863624264844	0.0	0.03173276331690426	0.07984252791410135
spot_3	0.059154814123458244	0.19098077726294907	0.14671508361088675	0.010995422542859613	0.011674573282287406	0.20070077636201072	0.0037948516354590765	0.06842736994596998	0.2965054082378712	0.006384378662290482	0.00466654433395744
spot_4	0.03786251365380071	0.14331082268564627	0.08119157727149395	0.0051128050041965665	0.17233984089021803	0.2615428855529949	0.0	0.0	0.0	0.0	0.2986395549416495
spot_5	0.10558254735337902	0.08814492132853703	0.07624024628254458	0.0007942482780117819	0.06519548033439734	0.4683678460024492	0.0	0.08796932760211222	0.0	0.10770538281856894	0.0
spot_6	0.09275851529300581	0.1287010163995049	0.04269082811885029	0.37672485355734914	0.13093071467930653	0.15140857560616072	0.009763558549789752	0.04800523724530113	0.003430547719288687	0.0026304849334981735	0.012955667897944976
spot_7	0.02040993076528693	0.1597400011246582	0.16695834383468156	0.03390875117969346	0.0	0.4615443899863809	0.012802208292820012	0.048452940809643075	0.0	0.09618343400683588	0.0
spot_8	0.02315615958642013	0.19113133723686365	0.035897657783729886	0.2600346431789488	0.017963896248402354	0.4285155700773845	0.0	0.0	0.015049451400340735	0.028251284487910193	0.0
spot_9	0.09724993115917838	0.15013425908368191	0.0432657250891184	0.17405913360263103	0.16230763334942916	0.06252238139362985	0.01448968452530788	0.18605002437510043	0.02309384744739757	0.08569722664175602	0.0011301533327694074
spot_10	0.03386888945653569	0.10603218350355473	0.05456197656796078	0.15697610079251492	0.4451105258485152	0.0213825457179704	0.0	0.0	0.15588906208880793	0.014797888405380497	0.01138082761875992
spot_11	0.11425797875800299	0.14247381688073685	0.05946864223741227	0.060748332385228684	0.18573676858013136	0.17163270938432873	0.23920888376588795	0.0	0.02647286800827117	0.0	0.0
spot_12	0.221489582394363	0.21368731186985737	0.05881713136152815	0.021371220820761348	0.11639567862260022	0.023437029063202882	0.0	0.022287544421784697	0.17543432922901445	0.1470801722168881	0.0
spot_13	0.07326954179281829	0.20441279546593555	0.1435304268271377	0.1507012885970238	0.034125337175546	0.03008711278657119	0.021765622481832936	0.31642012170035416	0.02568775317278016	0.0	0.0
spot_14	0.0523079891128166	0.12742076309026296	0.18640176574511605	0.010087415095951053	0.0	0.0037058180140815138	0.26318759566497346	0.32909601593582033	0.003902252009012767	0.01699349466890932	0.006896890663055675
spot_15	0.009010752661373465	0.1613051670519629	0.09519385740804545	0.4437400484537181	0.006704896656549655	0.015891674047110595	0.008211934407045705	0.0719536824543264	0.18648498668045146	0.0	0.0015030001794163654
spot_16	0.1540853224810397	0.1895730988237917	0.085276684598028	0.014603733764335585	0.11638658645559963	0.39037189248957793	0.0	0.0	0.00261121302800934	0.007795129873140273	0.039296338486477754
spot_17	0.11417125262329783	0.166029371995158	0.13823344506702298	9.057549522119025e-06	0.08303585922338369	0.37184911292888684	0.0	0.0	0.0	0.12667190061272865	0.0
spot_18	0.13702140174959446	0.10721258275030687	0.11380938215707444	0.02069147919461201	0.1850014029812638	0.0580804743837231	0.023669358780173975	0.2736412641545094	0.0290441189271468	0.04928621313885909	0.00254232178273626
spot_19	0.012479313937420968	0.20764063212177414	0.15899846157669478	0.020512805719625334	0.1134950929092552	0.44797272527826254	0.0	0.003994848960656262	0.015674282923876744	0.019231836572434	0.0
