	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
spot_1	0.008189947166917575	0.3448305696255722	0.20300247644412592	0.004474472867158196	0.301602079716067	0.0769088257762147	0.001665131208486214	0.03645148537314587	0.008012195037772103	0.0028920172127776546	0.011970799571762615
spot_2	0.05414082900967168	0.12500624968041452	0.06628934342976475	0.007887448987795321	0.021424799914693652	0.3772573186006998	0.002707168790528173	0.304732636026163	0.0036309511210545343	0.0036224675248605165	0.03330078691435405
spot_3	0.10528718139140346	0.2081201229978391	0.10675729118843452	0.008332788141906047	0.03622281651142649	0.301415460887737	0.001695063575890154	0.11225741060450198	0.11066273544492146	0.003665930479740088	0.0055831987761996
spot_4	0.029106293625566368	0.1473935014334152	0.08267836664340462	0.011581989726467725	0.18024694211567444	0.43993848340183334	0.0018890166946091873	0.020208200243610322	0.009260341743635197	0.004764749904560649	0.07293211446722286
spot_5	0.010905492054711365	0.08829221636221733	0.059820656083554594	0.0063213747390336306	0.10811671297075143	0.4286121464846491	0.001518101727749168	0.1291824131613035	0.013328229956506184	0.11857780050078562	0.03532485595873819
spot_6	0.00609217193577146	0.06315232259512867	0.04301475868083791	0.34200119417458463	0.19669585889526325	0.2391190703949914	0.001312347289976988	0.0664823544349541	0.006922373293725488	0.0024467652859261526	0.03276078301884004
spot_7	0.007966981262307946	0.23783321069737484	0.11333957521099308	0.011847179561820036	0.02820858737590392	0.44706201485788666	0.001433304088211041	0.07351323796858777	0.03268238375043573	0.042009993462294164	0.004103531764184914
spot_8	0.033195021345675126	0.12843634602899473	0.04809834154556061	0.3748438446700962	0.03880761600496222	0.28758738764514746	0.0007218093053075798	0.005199669407260911	0.004369464252719749	0.07502886088738042	0.0037116389068948164
spot_9	0.016235523206476872	0.17093713964452098	0.10341655175296965	0.09423435035813069	0.24616353652517908	0.11749124978090462	0.0033534999466143323	0.2293457541390275	0.00837363581552827	0.003428789486615575	0.007019969344032386
spot_10	0.0265151964041235	0.04100960534420701	0.04490321879621786	0.12019675960171504	0.46437169004615453	0.05580142799934881	0.010939507337696944	0.003322076738814707	0.16405927319343852	0.06314308867407936	0.0057381558642037415
