Mixture	Malignant	B	Endothelial	Mono	CD4Tconv	Myofibroblasts	Fibroblasts	Plasma	CD8Tex	Tprolif	Mast	P-value	Correlation	RMSE	Absolute score (sig.score)
spot_246	0.292948630307551	0.0768284677551828	0.00293754044356236	0	0.0950504501599626	0	0.0725416342683759	0.00145693272791176	0.221159973817338	0.018934560921026	0.014039924054928	0	0.527681132602763	0.871362531429643	0.795898114455839
spot_247	0.617996889833945	0.00878386620114497	0.0626397552290579	0	0.0186706127240648	0	0.000319740650139225	0.000264023718286391	0.0283413207072054	0	0	0	0.874704335004163	0.678057373441166	0.737016209063844
spot_248	0	0.0224022466087945	0.293740773949162	0.009586479416754	0.0815423840258363	0	1.13169222788868	0	0.015281265238612	0.0540907128490005	0	0	0.975524534400442	0.424052813221305	1.60833608997684
spot_249	0	0	0.228453944889208	0.0711524051080352	0.0907827483054008	0	0.328934326687999	0.561354289435232	0.00827314928988799	0	0.0362228048254217	0	0.890916526185196	0.457811008327683	1.32517366854118
spot_250	0.253621718311205	0.00670543465410941	0.0640154458710229	0.00427593689087211	0.101554439368662	0.21560055248973	0	0	0.00525033692682625	0.164560058948816	0.0200098575509959	0	0.843772904577019	0.750645293278443	0.835593781012239
spot_251	0	0.138721714351874	0	0.381841641810015	0	0.0847124900126297	0.870304279696281	0	0	0.110261753057417	0	0	0.899152661179855	0.491503978452552	1.58584187892822
spot_252	0.00497063298683951	0.107119771880562	0.0725042244252883	0.006452306348467	0.194905866701898	0.123592650952469	0.025226051033672	0.0288665945357446	0	0.0971516910265209	0.0239604582064549	0	0.566452956759723	0.843818417597462	0.684750248097916
spot_253	0.00765648086477818	0.0795351948260775	0.494937658825672	0.233239485462738	0.1560550606074	0.0128057872621857	0	0	0	0.0124623599381159	0	0	0.503742668967697	0.864322496100465	0.996692027786967
spot_254	0.101941925965076	0.0416608567240635	0.0965007078023412	0.0214211872925605	0.0693440136512002	0.00425231785074225	0	0.214724375573454	0	0.00280204702730292	0.02260893595977	0	0.73489289597677	0.678348038425484	0.57525636784651
spot_255	0.38002486551658	0.090420464426059	0.000396823025757272	0	0	0	1.15275656668746e-05	0	0.174064968055815	0.129610997892219	0.000859040252932884	0	0.442469104174106	0.903434961057705	0.775388686735031
spot_256	0.0145815620076753	0.117241417463563	0.0543448022542045	0.00102168122883489	0.0830578985248861	0	0	0	0	0.29576067729202	0.0945940121715879	0	0.867362625433529	0.677539528130299	0.660602050942772
spot_257	0.200807540385063	0.142779231073701	0	0.00317062593513675	0.193949216014828	0	0.111889404897644	0	0	0.011221023457996	0.164829997600501	0	0.812626287020373	0.707402727471806	0.828647039364869
spot_258	0.0766162733433219	0.146499478356247	0	0.678259756807597	0	0	0.0481229841435273	0	0.200683445821023	0	0	0	0.939078294829015	0.377708600247155	1.15018193847172
spot_259	0	0.101970930539449	0.0418583082072689	0	0.310229976897447	0	0.877176400691553	0	0.0183769276254119	0.0500833951688745	0.00883862917962231	0	0.968027975975889	0.327960664509872	1.40853456830963
spot_260	0.131565755765747	0	0.151364633277699	0.0212335858416386	0.309785357203549	0.027073434273827	0.193145452727507	0	0.203506990846029	0	0.0228606815625151	0	0.683190449165209	0.776141450583969	1.06053589149851
spot_261	0.041569162595939	0.135532383416822	0.000506494572626888	0.309590725311094	0.329362793301794	0	2.22668999437691e-05	0	0	0	0.00577806606188599	0	0.927053868150562	0.490816679492244	0.822361892160106
spot_262	0.646592427054005	3.50012943778084e-05	9.06815112871578e-07	2.16870089444015e-05	0	0	6.68749748422212e-06	0	2.19536772353457e-05	2.68662267313132e-05	3.03807414091546e-06	0	0.878811798398678	0.632665244537442	0.646708567648032
spot_263	0.00201761184110995	0.0168954368270908	0.580007498254274	0	0.0348638001407965	0	0.698146323204799	0	0	0.0517941064438049	0	0	0.937265300042451	0.358959225631973	1.38372477671188
spot_264	0.115133704785851	0.211529511832606	0	0.0220445454968697	0.23305957828173	0	0.517514183442727	0	0	0.0773027851017253	0.0440574376678186	0	0.833838016815042	0.552683695120672	1.22064174660933
spot_265	0.0829421907656305	0	0.0313787362558657	0.0123569749506968	0.264387210199201	0.0373904725680207	0.330700989622998	0	0.221784194202207	0.0839499451340441	0.0131774305289243	0	0.884465949119314	0.536525897643643	1.07806814422759
spot_266	0.0664910434351943	0.0134852318669562	0.00182467000836983	0.0696222527753685	0.0835874272528483	0.000705746151700467	0.00145108042995395	0.12079353575555	0	0.211010019346309	0.150843746533819	0	0.853933239371072	0.657746797543423	0.71981475355607
spot_267	0.0221192942417791	0.0332078637083213	0.0125322269670211	0.35484713834288	0.313123501525116	0.179207908919433	0	0	0	0.0177685352792227	0	0	0.866112171178988	0.612259261013597	0.932806468983773
spot_268	0.315776485301023	0.00422128009927857	0.000145514961728163	0.000510438647970658	0.130548321044442	0	0	0	0.25132263160079	0.0147751951222352	0.000556797205450312	0	0.729755224830483	0.815185541674026	0.717856663982918
spot_269	0.0382783790478693	0.0795761613298945	0	0.0153513457435464	0	0.134374583176185	0.550926729127112	0	0.0308391158234174	0.27701453090472	0.259017917665648	0	0.912300490627169	0.421679256035719	1.38537876281839
spot_270	0.0414139058031318	0.0151772785463928	0.373993178813004	0.166474196388208	0.00263221247212437	0.234768597845014	0.565142347642781	0.00652148400920519	0	0.00598856634797841	0	0	0.808116854270492	0.597841816555862	1.41211176786784
spot_271	0.611585374116996	0.0594235141410034	0.0224049323705845	0.0175532245550537	0	0	0.0045220411584234	0	0.00122280155823994	0.00781124762789282	0.0128238707569532	0	0.641227333173465	0.800114897211266	0.737347006285147
spot_272	0.0715136060494356	0	0.227491286531832	0.250107714268954	0	0.144098231857828	0.260876546045415	0.0705080006267263	0.117455306290018	0	0.00482327458847412	0	0.884415545300937	0.536349459318738	1.14687396625868
spot_273	0.30963962493891	0.203575252749791	0.00169361506074558	0.000231486385556386	0.0133808192214234	0	0	0.150056920172915	0.0300274488969527	0.0327114055144933	0	0	0.476393031565918	0.88307341288291	0.741316572940787
spot_274	0.15268905157351	0.137846555492926	0	0.292011046784265	0	0	0	0	0	0.0799730010847965	0.0189343030172353	0	0.636238875065932	0.774658962491578	0.681453957952734
spot_275	0.011095081637744	0.0886793160433966	2.90988365958621e-05	0.45616119329983	0	0	0.00306556190921433	0	0.0800029185018115	0.0901720446094371	0.308884803177871	0	0.878671015960236	0.516114345929334	1.0380900180159
spot_276	0.236683275328139	0.0636645410177007	0.00262904196858195	0.272446293968923	0.000285876477376978	0	0.21462017691269	0.170222623376605	0.0013363028730697	0.00912714681515818	0.0127756574178921	0	0.788311085976336	0.627152266007587	0.983790936156136
spot_277	0.641050023617423	0	0	0	4.29686647081926e-05	6.92055624555885e-05	0	0	0.0879148779079765	0	0	0	0.784043799795056	0.723729190484659	0.729077075752564
spot_278	0.16276525126983	0	0	0.0890938162809709	0.0687608609810889	0.00967204540457993	0.401985370250755	0.101041198608594	0.189921702176608	0	0.00818549105139	0	0.886120392413161	0.476767169924203	1.03142573602382
spot_279	8.13224376686629e-06	0.0449682338641617	3.03769295188672e-06	9.43798630081997e-06	0.36196775036948	8.39307390168194e-07	0	0	0.415507206590383	6.13886472311362e-05	1.95417967828764e-05	0	0.546812684077443	0.864045398447293	0.822545568498449
spot_280	0.0290986166274177	0.157988145504253	0.17690103280254	0.0798319289214969	0.188470099955342	0.097273118919549	0.176289040996903	0	0	0.051144377503064	0	0	0.924091498331027	0.533900914497824	0.956996361230566
spot_281	0.0594430402544628	0.238799334819662	0	0	0	0.173185130181601	0	0	0.142187861928226	0.107423725380632	0.0171655401201344	0	0.815750729070331	0.672050080122371	0.738204632684718
spot_282	0.0237040464022374	0.0732648096136001	0	0	0.359387073621447	0	0.543437974304968	0.039581534125667	0	0.0373695172744556	0	0	0.937274939997813	0.351311862246647	1.07674495534238
spot_283	0.245571887961027	0.279411800928955	0	0	0.00363311397367898	0.0790556948806518	0.572739387428467	0	0.0181912687401456	0.0359282826960076	0.0115816960407522	0	0.919071501226241	0.396206023901592	1.24611313264969
spot_284	0.686951320087736	0	9.85129994518334e-06	0	0.0713648454638299	0	0	0	0.0126848883209411	0	0.000669131849847392	0	0.896900206282204	0.653636396685655	0.771680037022299
spot_285	0.147508971450596	0.0257593234318941	0.0045767746587203	0.00154089790050115	0.0863266729425406	0.0972108150537514	0	0.484179881252687	0	0.0887220023764619	0	0	0.802607719161581	0.625487799513816	0.935825339067152
spot_286	0.0418401999909791	0.00461850285960055	0.0394023970886626	0.144652872729908	0.228982003770047	0.0483610786321718	0.594975808308344	0	0	0.0164395154094828	0.194984981448979	0	0.945312073023358	0.332842342093501	1.31425736023817
spot_287	0.498362456130639	0	0.00150140563243228	0.183422662949607	0.0584083759039399	0	0.00140868543300063	0.0145044311791897	0.0780482228955585	0.0293784935838694	0	0	0.71307138456684	0.773400513656732	0.865034733708237
spot_288	0	0.312881062820403	0.000384583704591775	0.11321084935925	0.369852480667357	0.000735734004200396	0	0.0152880248214087	0	0	0.00682796785036111	0	0.72782694110964	0.697142821890219	0.819180703227572
spot_289	0.305322896980669	0.0733217594028416	0.00689073287672562	0	0.229741552320954	0	0	0	0	0.0446189232694515	0.0331243137798577	0	0.643051341864347	0.839177126305153	0.693020178630499
spot_290	0.100357377308879	0.172633267585486	0	0.123018554004303	0.159537202146205	0.00640261056478561	0.43124479877682	0	0	0.0583899265351263	0.0142449101177592	0	0.908317496254821	0.426415621320601	1.06582864703936
spot_291	0.131096970040069	0.0260405498158949	0.192153845157292	0.573272056105486	0	0.00572914679830903	0.168920842682276	0	0.10316651478404	0	0.0642578516593058	0	0.639620190368771	0.768704084686226	1.26463777704267
spot_292	0.0393978731894896	0.113030059457753	0.279505908865612	0	0.136735898143358	0	0.319505350371992	0	0	0.121682182955046	0.0212376658192627	0	0.928379319142673	0.459556870594184	1.03109493880251
spot_293	0.17280673632845	0.0139693555564343	0.00392865274741382	0.00438051776971024	0.59354508256535	0	0	0.00100546199917624	0.00454559601262077	0.00690137084610757	0.00837887986411186	0	0.491483262728043	0.906004228638263	0.809461653689375
spot_294	0	0.0107415325802973	0.000602259075067882	0.000458589087468819	0.600578827654359	0	0	0	0.00714088002491217	0.0205905531062391	0.000525684592708793	0	0.788308661760227	0.801876541591917	0.640638326121053
spot_295	0.0569576065415296	0.144225563068333	0.00145302952049181	0	0.290776280487997	0.000677129622823619	0	0	0.279056979897407	0.0078656503586065	0	0	0.719549746008103	0.780122076011967	0.781012239497188
spot_296	0.65392341898253	0	0.0156990042447678	0	0	0	0.0789561638853925	0.000401493202843166	0.200192720501813	0	0.00253080487236584	0	0.838057162712183	0.715786268579026	0.951703605689712
spot_297	0.000693857565690034	0.127866236269648	0.000134072192483102	0.0118030459253953	0.014251123065955	0	0.00318633232256964	0.00336040039478863	0.631497844562447	0	0.000933988552857772	0	0.755304810955834	0.735843227070778	0.793726900851835
spot_298	0.10595138393107	0.0409259944198995	0.129817039801874	0.214081618970081	0.268308451679042	0.0155780635151681	0.312750758739721	0	0	0.0881081903909113	0.0371811118502827	0	0.660027506501517	0.754406599952441	1.21270261329805
spot_299	0	0.0061764842037655	0.00198737742446157	0.0388223992998924	0.147722668140209	0.0401202461645872	0.581193990260024	0	0.478055564245731	0	0	0	0.874807745180542	0.486103662786038	1.29407872973867
spot_300	0.573386960018641	0.00505769812318488	0	0	0.135706998242874	0	0.00456890976885062	0	0.0596452955732116	0	0	0	0.816232787620492	0.739176076612314	0.778365861726761
spot_301	0.169416799914265	0	0	0	0.0274874601844857	0	0.00806781676425694	0.480915733577242	0.000252391194772367	0	0.00357200478244488	0	0.543968605802822	1.14029375083213	0.689712206417466
spot_302	0.721597373676036	0	7.14495068436538e-05	0.000210814666754587	0.00259495243041834	1.09987579476404e-05	0	0.0135891963688158	0	0.000361774687616905	0.000332907223097803	0	0.827234616640096	0.674181370939157	0.738769467317531
spot_303	0.00228893006553388	0	0.000776397763929937	0	0.776332577188428	0.000427435622252604	0	0.000224159495082419	0.038335059408879	0.00684511641244127	0.000760961479673771	0	0.718595279763568	0.825856398561986	0.825990637436221
spot_304	0	0.0233174612817995	0.0609697557190817	0	0.0522276242971454	0	0.32898903776801	0.200462451560432	0.135176947680984	0.0509903637699542	0	0	0.809251356103492	0.59086207227958	0.852133642077406
spot_305	0.139704928557413	0.101335857150671	0.00369028637879059	0.00154745528663342	0.456858306626391	0	0	0	0.0099383047082626	0	0.00673961484790828	0	0.785933306606622	0.788552351272755	0.71981475355607
spot_306	0	0.429547769981693	0	0.12887226548224	0.0625460501807146	0	0.595373940325499	0	0.0575382498397747	0.0139153067239854	0	0	0.958191760279918	0.28982367504519	1.28779358253391
spot_307	0.565858162406994	0.0884484383297641	0.00289203164741388	0.000144039184877792	0.0354073855590506	0	0.00153354869224803	0.0165599057543588	0.0663475010392491	0	0.00580601021105183	0	0.199260715262804	0.996665150939938	0.782997022825008
spot_308	0.191533814679142	0.0738810263794695	0.00180729188717456	0	0.353666256351159	0	0.00279210944330717	0	0.0887956348671937	0	0.0159393477025114	0	0.648272630720801	0.845801518685289	0.728415481309957
spot_309	0	0	0.0999543465290086	0.0433943907675003	0.209799599730003	0	0.753239915853803	0	0.136137632719667	0.00335873369046659	0.222193448853779	0	0.933823322883836	0.362771783070438	1.46807806814423
spot_310	0.15767593223784	0.0183327959211476	0.17372379762266	0.257206969599798	0.161038062599177	0.00746448913569802	0	0	0.0374476232841848	0.0650461549385617	0	0	0.6929200003485	0.759773276873705	0.877935825339067
spot_311	0.260886399034898	0.00100991898935337	0	0	0.361653678881362	0.320214475472819	0	0	0	0	0	0	0.755079152847595	0.778847028189884	0.943764472378432
spot_312	0.0663269462937866	0.0128828359371127	0	0	0.316812452455393	0.014789559802453	1.05474614278264	0.148125341087823	0	0.0277410374214359	0.0277784629160132	0	0.958936692268035	0.375356083739548	1.66920277869666
spot_313	0.176194406703373	0.00408556880673705	0	0	0.494181609929803	0	0.211597210353065	0.0023069849620034	0	0.000969774650683444	0	0	0.764351840965812	0.702560522432304	0.889335555405665
spot_314	0.186017321659453	0.104765847924004	0.00286721208731839	0.000569361359480305	0.355194612570767	0	0.00272406998352836	0	0.0545038294766701	0	0.00781153734135638	0	0.862275216875071	0.755181070596465	0.714453792402577
spot_315	0.216722947191313	0.0895187519858049	0.0661629522272009	0	0.287900109826839	0.0124154085093411	0.0632882999832013	0.213558470394128	0	0	0.0173533377518373	0	0.597948255921279	0.807822633500831	0.966920277869666
spot_316	0.0303477952720609	0.0659614929873389	0	0.00467066218969187	0.466679588250385	0.00475757571052759	0	0	0	0.157591218707456	0.00136605281414243	0	0.699030656440472	0.819190057777543	0.731374385931603
spot_317	0	0.00935612259649809	0.00179539761371518	0	0.271024173608119	0	0.829407514843876	0.23326441416511	0.138266026386925	0.0263735560993631	0.00159450160005515	0	0.832810091182041	0.603652576979894	1.51108170691366
spot_318	0.0742713183538115	0	0.000132005857403806	0	0.635254644523564	0	0	0	0.00373546807622724	0.00385344436460794	0.00356026404436565	0	0.574913982881253	0.880491654378812	0.72080714521998
spot_319	0.341686444100557	0.345368820053275	0.00253441535687922	0	0.00579584585623799	0	0.000152555648304893	0	0	0.00213999233020514	0.0139759056266826	0	0.747432875783331	0.684033831301109	0.711653978972141
spot_320	0.0574507978435456	0.034138915626106	0	0	0.174798117753956	0.13296461508913	1.19509745387607	0	0	0.059774201354972	0	0	0.929652967766462	0.591951075102478	1.65422410154378
spot_321	0.53629079011992	0.00489132646099825	0.000991985070156377	0.000884771185751208	0.161659397792627	0	0.00145755988385465	0	0.00830811580929256	0.00056213762126487	0.012377005702182	0	0.826609728812093	0.73474749881875	0.727423089646047
spot_322	0	0.031745713458974	0.00294536258936876	0.00288372276689351	0.379851851218678	0	0	0	0.273835739694431	0	0.00633487770489082	0	0.726482527219171	0.799810656994386	0.697597267433237
spot_323	0.0104890574441573	0.0177463261772219	0.00719888111146519	0.00354282702968314	0.431817610809627	0.0857716997772709	0	0	0	0.0521206922088176	0.0142700086156316	0	0.484939692354881	0.902789846438224	0.622957103173875
spot_324	0.0019533526866431	0.0885945755207401	0	0.0301481918874805	0.430506120360344	0	0.0145139834071184	0.140898912026772	0	0.0944814307150756	0.00240988394164264	0	0.622406840335472	0.801158729824067	0.803506450545815
spot_325	1.26791762221968e-05	0.300983841560254	8.09330665264559e-06	0	0.374374374925734	0	4.08410356158704e-07	0	0	6.92618325208434e-05	1.11543320945278e-05	0	0.912268381964484	0.547189035523013	0.675459813543834
spot_326	0.519757260345625	0	0.00242605548100258	0	0.129685730972441	0	0.170055236363653	0	0.00819201106407622	0.0176323961447955	0.0305179321887765	0	0.735123003753417	0.7273053756066	0.87826662256037
spot_327	0.0105022806023829	0	0.0186241405294805	0	0.199715611342947	0.315189957461945	0.488792967536589	0	0	0.0739312439094185	0.0222547149255405	0	0.935988242322525	0.356394911592504	1.1290109163083
spot_328	0.403330967235041	0.0292885429662827	0.00379070227971182	0	0	0	0.0120508574295697	0.00138568016456769	0.281876703447818	0	0	0	0.124541125584592	1.01100159840747	0.73172345352299
spot_329	0.509747424093015	0	0	0.147247468790362	0.190950430213756	0.0174213264300981	0	0.00102479757864429	0	0	0.00195125881539473	0	0.837050993824604	0.728194309102146	0.86834270592127
spot_330	0.419326932820249	0.0324816752565724	0	0	0.253780196737056	0	0.391662211563789	0.00170965588890395	0.00133356543536505	0.0140017596811933	0.0286084022199147	0	0.917815103527962	0.464381657191306	1.14290439960304
spot_331	0	0	0	4.29912204078406e-05	0.195308629396485	0	0	0.569394861056168	0.0139833585206872	0	1.57312506477462e-05	0	0.941856999013652	0.55031134485566	0.778745571444396
spot_332	0.000854550577730204	0.000523867096156253	3.45894127365743e-05	0.000231080553906033	0	0	4.16099224956747e-05	0	0.802310180208305	0.0894306153713162	3.1087452674961e-05	0	0.615265843870444	0.822023977539468	0.893457580595321
spot_333	0.202809417863327	0.202901012294927	0.00337008347248354	0.00261743322296459	0.0860682786376229	0	0	0	0.0606705589254753	0.187841746843538	0	0	0.841219872961418	0.684121238070245	0.746278531260337
spot_334	0.314234684421263	0	0	0	0.1620577171742	0	0.00305024451487827	0.00088621459042627	0	0.0239239989052987	0.193580909462918	0	0.730747976109829	0.82114898292098	0.697733769068984
spot_335	0.239764372737633	0.138391998282863	0.023355522834035	0.474094362008141	0	0.0132890833412805	0	0	0.00812870685601023	0.0148624701974061	0.0189768644902326	0	0.938854839672227	0.405903008005159	0.930863380747602
spot_336	0.069734748466948	0.188939575009166	0	0.18806133848502	0	0	0.403881035078874	0	0.243292498098077	0.26149130730416	0.0140999937535868	0	0.949827164199995	0.419442366751138	1.36950049619583
spot_337	0.0635289198692869	0.352657529548793	0.0142247295061008	0.266107410020959	0.272758715909616	0	0.0028107624420006	0	0	0	0	0	0.306383826445671	1.02934718153782	0.972088067296756
spot_338	0.452240958286464	0.0400040000195012	0.0770912148588206	0.00155945260935573	0.0468847080098795	0.0220156076348418	0	0.000712660729421699	0.0959694347772602	0.0217896525296747	0.029691291689339	0	0.831237698192771	0.754761551199065	0.787958981144558
spot_339	0.167912280030102	0.0197220594895396	0.00488711167716275	0	0.0848459198397745	0.000621900033345793	1.25000155801781	0	0	0.0317180693575189	0	0	0.943597530668682	0.650991127819235	1.55970889844525
spot_340	0.488089477079824	0.0980444028533947	0.00381030298623444	0.00738032360159523	0.0385183408910736	0	0	0	0	0.0827573723721575	0.0142175200040789	0	0.81649611909632	0.724780439876525	0.732817739788359
spot_341	0.0618562418699541	0.0868361859463059	0.00727833354901079	0.700737026030641	0.03634225370756	0	0.349714212417422	0	0.00261965828151804	0.0735046095340098	0	0	0.897391759225588	0.448361511507791	1.31888852133642
spot_342	0.436001848689432	0.164973705678881	0.000117096323710556	0	0.161562132700036	0	0	0	0	0.000125996906606048	0	0	0.326057614024625	0.947530906082016	0.762780780298666
spot_343	0.598755482523774	4.01823379348543e-06	9.90481140693398e-06	0	0	5.13717258566972e-07	0	4.39736417755428e-06	0	0	0	0	0.841829923193586	0.659215643568994	0.59877431665041
spot_344	0.0185717788151569	0	0.000137283790319616	0.663571821462358	0.342324121802236	0	0	0	0	0.022126002773063	0.00321937177367091	0	0.769058884843438	0.642136365696033	1.0499503804168
spot_345	0.280587257690642	0.0164640367008694	0.00652255904238841	0	0.0707063195895727	0.0963589157233836	0.470373402369111	0.00300144175910485	0	0.0837386164464596	0.00565797003010564	0	0.328529811331207	1.11138716955618	1.03341051935164
spot_346	0.754518305075062	0	3.16723622268246e-06	0	0	0	0	1.62207362629926e-06	2.11344846049276e-05	0	4.23292340537641e-06	0	0.888248534996335	0.625662590624204	0.754548461792921
spot_347	0	0.204682208563287	0.00977420802858675	0	0.365834833811052	0.222812759968321	0	0	0.141034657420662	0	0	0	0.747298658412094	0.758559565140596	0.944138667791909
spot_348	0	0.058159548505582	0.00413905647415972	0.00403990372632725	0.0566764656103591	0.660825139740651	0.418920240735959	0.0216568946695321	0	0.00345622687697606	0.00197599771635464	0	0.789555535577956	0.63824965936899	1.2298494740559
spot_349	0.0542899668366346	0.0960141147742574	0.140635413608311	0.149571961811545	0	0.0485418600689059	0	0	0.0661480559562368	0.0976999208895755	0.026225401390293	0	0.634646094621584	0.781252206624224	0.679126695335759
spot_350	0	0.0478959436139166	0	0	0	0	0.981807194544882	0	0.24726285011488	0.35696018632158	0	0	0.945263313984753	0.380829408446014	1.63392617459526
spot_351	0.0620653179608659	0	0	0.000652298071478132	0.116640912526813	0.00422137387926102	0.0475101304496243	0.445385591217213	0.0350825917174596	0	0.00957972661856817	0	0.890902812275553	0.534163720392406	0.721137942441283
spot_352	0.0222870996129213	0	0	0.722784937139744	0.0662728430287677	0.00109894846377133	0	0.0112323292782027	0.276014239249877	0	0.000350737037059007	0	0.52362179277438	0.878965925376161	1.10004113381034
spot_353	0.191073527293382	0.0506579721436829	0.0759772255356403	0.0724859063034701	0	0	0.0146925845668184	0	0.121567054000713	0.0632196998717491	0.0710252165412843	0	0.517887424157995	0.868581328490317	0.660699186256741
spot_354	0.210080383624468	0.00619476385584965	0	0	0.100362322278427	0.0624699878859002	0.588255744527368	0	0	0.0117224535396974	0.0285226803782667	0	0.933057399710295	0.412669247543826	1.00760833608998
spot_355	0.0368767722004866	0.209227785560388	0.0365317007084303	0.529903874737053	0.0164646648442083	0.129786116385892	0.0378152250146778	0	0.000135345815335918	0.0287299007738852	0	0	0.879367586735133	0.484574375311287	1.02547138604036
spot_356	0.246566340660266	0.0116411760886718	0.00318705462293329	0.00125898242630492	0	0	0.0198328593208512	0.304551824160516	0	0.0256701455721682	0.00720560987074973	0	0.576642057764047	0.898527748141136	0.619913992722461
spot_357	0.958681111390713	0	0.000649249753269948	0	0.0106384288886235	0	0	0.140255671971068	0.00058930258701156	0	3.30454593355174e-06	0	0.571495691701796	0.827300713683068	1.11081706913662
spot_358	0.065767941386579	0.0289567068136578	0	0	0.225784522488015	0.0592576573760188	0.964895466286143	0	0	0.0259389027284459	0.0169020922430041	0	0.908822284344196	0.589249589978929	1.38750328932186
spot_359	0.25905038292622	0.0432997136310782	0	0	0.117320536547885	0.0160921319441446	0.306058907755606	0	0.263140285514616	0	0	0	0.843714311695525	0.584294948425217	1.00496195831955
spot_360	3.89417645850822e-06	0.477669326625238	1.29631031365245e-05	2.53121940205424e-06	1.22844784203302e-05	0	1.53570238177972e-05	0	1.14646477313098e-06	6.07969778365029e-06	0.212670617899684	0	0.972359581933253	0.268369072660071	0.690394200688714
spot_361	0.651838376371357	0	0	2.45599454307402e-06	0.0251334721431774	0.11414890145864	0	0	0.00107311671264636	0	0.000724616783744577	0	0.841135270817381	0.691889343905335	0.792920939464108
spot_362	0.457605349783415	0.02365654474477	0.00029751677436399	0.0074363362244225	0	0	7.93862311032648e-05	0	0.337238104679274	0	0.010036351100137	0	0.613102492668395	0.843765630029465	0.836349589537486
spot_363	0.412819219847879	0.132603213973939	0.00796431424052453	0.00645704279741735	0.060505148474915	0	0.00449366369683167	0	0.0246296494166392	0.0350004621984605	0.00424710010695016	0	0.789177419813118	0.734083960137448	0.688719814753556
spot_364	0.0457621968621984	0.0616018354698549	0.0019578239789454	0.00398548032021546	0.0812750833156822	0.0032785919645303	0	0.513139471083577	0	0	0	0	0.508843998333776	1.21659655583103	0.711000482995003
spot_365	0.0697704138563586	0	0.0919645003919388	0.136845130781525	0.0952621841275031	0	0	0.19393237088877	0.0413722727792787	0.0959572854662768	0.0453225701238309	0	0.638294924158465	0.772053543711154	0.770426728415481
spot_366	0	0.161737906137384	0	0.809234342528329	0.0895141977893837	0.00142553541625488	0	0	0	0.00626708974273156	0.012535450383932	0	0.977007463674378	0.214630024118989	1.08071452199802
spot_367	0.336832859305138	0	0	0	0.0302026273185797	0.0619489702275561	0	0	0.389720402360878	0.008769402554777	0.019035827548321	0	0.796337911836587	0.792911424453954	0.84651008931525
spot_368	0	0.0903685473269099	0	0.0282749694400198	0.1419153387842	0.13719473767222	0.802500262839729	0	0	0.0620683404304713	0	0	0.829475985199386	0.698898198278619	1.26232219649355
spot_369	0.0984751345967781	0.00136949051967202	0	0	0.117666139579274	0	1.38276312481977	0	0	0.0286042262752171	0.102845337732281	0	0.971090832492536	0.577644278329277	1.73172345352299
spot_370	0.411544372545303	0	0.0082388215036497	0.0499071181951527	0.203222553465861	0	0.0342693043146239	0	0.130438818449359	0	0.0115354786117279	0	0.789525975234864	0.786763274116929	0.849156467085676
spot_371	0.0150715024699726	0	0.00042584250353558	0.0181506967167248	0	0.0513864963988537	0.165196998548951	0.844045671433415	0	0	0	0	0.87492801481714	0.775338339976086	1.09427720807145
spot_372	0.220317208398661	0.24897977556521	0.00229897194056762	0.272238905847361	0	0.0162832719797218	0.0139055679753963	0	0.116360843651694	0	0.0133534632421156	0	0.93265341983492	0.462852118580707	0.903738008600728
spot_373	0.252983830475509	0.0247343243950208	0	0	0.0800373137449231	0	0.581656836775127	0.311372237479629	0	0.010969422863733	0.00619178352176505	0	0.825043463223289	0.588006740230551	1.26794574925571
spot_374	0.386950096633949	0.102028326204413	0.116142436096682	0	0.057391413476792	0.0346030111151093	0.418439679804369	0	0.0102457319592836	0	0.0227272570746022	0	0.959746580349514	0.355995232128616	1.1485279523652
spot_375	0.118923992286476	0.171401292413063	0.048393809021282	0.30230354650966	0.0715935827870167	0.104098215286703	0.0045093064886274	0.0194955777352321	0	0.0266444351345745	0.00957967601252269	0	0.937355391066032	0.470870273999992	0.876943433675157
spot_376	0.0333615237103249	0	0	0	0.302123568284386	0	0.933193409159854	0	0.0986804963146611	0.101404581440342	0.000637678119873009	0	0.931316020338189	0.450251114331985	1.46940125702944
spot_377	0.0145707417155241	0.0672454827358466	0.00612397275449823	0.000263793408543	0.0367430790407007	0	0.00596344888285779	0	0.551231485100984	0	0	0	0.817321664732454	0.721821270714805	0.682142003638955
spot_378	0.105439513509811	0.00846449633742939	0.00467752329732984	0	0.58984130809669	0	0	0	0	0.0736895849499508	0.0151088771498407	0	0.344126301598325	0.944424052566135	0.797221303341052
spot_379	0.0670568932911776	0.0465097234376114	0	0.124124514950831	0.164114728459919	0	0.844989931409432	0.0133328719477273	0	0.0305394681001734	0.0239200258626053	0	0.96898412628404	0.353626423626315	1.31458815745948
spot_380	0.083201218331108	0.0279331116087833	0	0	0.402055063951075	0.00150432607103026	0	0.0986094695007197	0.0837011929688931	0	0.00990927949363082	0	0.653562090799795	0.813063249637361	0.70691366192524
spot_381	0.200073546997946	0.00353087766447904	0.00223228741551209	0.00081373842276887	0.29400450324039	0	0	0.107342363620281	0.0393861734692776	0	0.000648265702590736	0	0.632852590067807	0.813541491895369	0.648031756533245
spot_382	0.144058168459061	0.0526030328743049	0.0477340027397593	0.198346555329791	0.0712555746544422	0	0	0.0942011839504819	0	0.000137571969004444	0	0	0.496344118610369	0.871932537357065	0.608336089976844
