	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
0	0.0018537032809394	0.001258613758545	0.0009659544609439	0.0015819872648134	0.0011475370326958	0.0510868790294933	0.4646587361853856	0.0010147744780807	0.000828165477005	0.000731277830596	0.0059753450798742
1	0.0014252545341734	0.0036935550329146	0.0011772775239546	0.0065095623278911	0.0031963080942922	0.5847484590409623	0.000468184271684	0.0026376639107358	0.0035073395918047	0.0021443341196882	0.0019354757343589
2	0.0099863836117343	0.0467866008017516	0.0094821983033706	0.0074551063503979	0.0067903363646863	0.0118857443180796	0.1938503850136811	0.0072536208541347	0.0024260570650502	0.0118428449607034	0.0036721175086548
3	0.0104841011798464	0.4524115882112691	0.2066920937601912	0.0094116114276952	0.0033181520765432	0.0040785769691042	0.0190021604414169	0.0076077786274997	0.0046703625115052	0.0174552497035861	0.021121978914986
4	0.8424973890411864	0.0059209782927664	0.0028699556046021	0.0029764291506639	0.0008677537055107	0.0017379271068489	0.0178848819692547	0.0221579471971405	0.0012622153858968	0.0759152453568117	0.023071948796413
5	0.0009448185591675	0.0010770399884639	0.0003358637763414	0.0049089281839128	0.1577882540655277	0.003807206720653	0.0011531120968552	0.0009288734948021	0.0399114823386666	0.0019894579242697	0.0005519411627775
6	0.0006260247780131	0.0011454094134427	0.0003369373296101	0.0063880157075375	0.0259386391227155	0.0052937857511324	0.0002596110048202	0.0008298897015842	0.4067839156900702	0.000585471988795	0.004901180621097
7	0.0347421508894874	0.087994768451149	0.0642619001923565	0.0274288604452108	0.0113953988414803	0.0180033114293495	0.0217742546934347	0.0212980590632966	0.0125626840626731	0.0263147432259233	0.0028907382574755
8	0.001368988690724	0.0032676873521247	0.0015279945424057	0.0076324584419643	0.0208342211510507	0.1635698934230329	0.0017662102671769	0.0057036146306933	0.0082915896106612	0.0060035839623322	0.0013700757552398
9	0.0043382028237627	0.0218731129035237	0.0616130011377509	0.000795180142364	0.0005135750555965	0.0004453821962342	0.0914155626382965	0.0021451802971064	0.0006975076264805	0.0038239496628079	0.0069025950314484
10	0.000743959457509	0.0005845473591847	0.0003401682441869	0.0002416880287792	0.0010575043650372	0.0002223015292679	0.0086690929474738	0.0001522478732195	0.0011094807924417	0.001693473695025	0.0
11	0.0008672971180568	0.0029414831084883	0.0006253561048038	0.0048319389777998	0.694520848156385	0.0086464728604503	0.001907187806299	0.0026295728639118	0.0385830516544262	0.0026458749220853	0.0063846034437334
12	0.0062917134017543	0.0046508345770156	0.0046344921502182	0.0067408703543152	0.0019163777049344	0.0247717853307665	0.0005008981548822	0.0123057920189405	0.0061706293782363	0.7669537598701015	0.387725044287783
13	0.0068918052057976	0.2510661284901343	0.3617872827670766	0.0078198539720658	0.0023404414902844	0.0024424782283829	0.0128008894593669	0.0060624044906181	0.003133947077545	0.0138017007281747	0.1018339587926641
14	0.0009213288225576	0.0011554253004489	0.0004269041730051	0.136142339787058	0.002818589065631	0.0057043438018472	0.0006558103916736	0.0011710671509691	0.0015071169082739	0.0013757960509039	0.0004417955324277
15	0.0204586911321988	0.0030875048434563	0.0018074638485526	0.0058394929624328	0.0047636545854135	0.0052031250586613	0.1354767153526728	0.8442805181665901	0.0022368215393485	0.0049235950084726	0.0084058827884523
16	0.0340735877032799	0.0131081280364473	0.0187608496180701	0.0380248411553588	0.0400254778150298	0.0866986405027804	0.0153064970643474	0.0446558533231928	0.0331693434340008	0.0452661918396844	0.0939070954727016
17	0.0136641839177181	0.089917661908755	0.2551343840362722	0.0045839925094624	0.0037297466767621	0.002934460322677	0.0072206310841899	0.0088479103957951	0.0042935714752372	0.0099372083526123	0.3196251189915205
18	0.0005362315703768	0.0010166757402242	0.0004277880607187	0.0054848604407814	0.0092629155445031	0.0097579044436647	0.0003376901780183	0.0005606869068531	0.4198532583059223	0.0006877751928653	0.0024906398854061
19	0.0009292547916498	0.0011809160781182	0.000574360518748	0.709036474717107	0.0022946058950609	0.0043894950882253	0.0007420598428982	0.0017441242678533	0.0029196183771223	0.0009820008755645	0.0017186996268896
