	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
0	0.0060356503276653	0.0614403389872607	0.071656032389178	0.0053645044291835	0.0039792878672154	0.010199512689865	0.3319970376187792	0.0046853716503769	0.0020582742249081	0.0067621296866103	0.0032270090281265
1	0.0216002957406096	0.0041644079633403	0.0028671825780959	0.0069878472682626	0.0069883214728753	0.0108902241324869	0.1820575131246676	0.8828458701463883	0.0023069327835782	0.0036368347368432	0.0094956831504287
2	0.00866398543181	0.0016435994508615	0.0006411358911021	0.0007368061958247	0.0008196756735029	0.0033183146816089	0.0014958766446663	0.0007311909231528	0.0039238250312596	0.9088177722578774	0.0444097054218838
3	0.0018754686375171	0.0027510210570175	0.0011365226190698	0.8819013462167851	0.0056524513132722	0.0154655382612665	0.0007352124584408	0.0029495924212145	0.008181179463629	0.0020888171484555	0.0021979944599087
4	0.914676406961748	0.0085716743420966	0.0050392719290558	0.0051096779760803	0.001558592004962	0.0048844016954111	0.060866540303597	0.0352897069801649	0.0014143816783118	0.0151323195938224	0.023916178063772
5	0.0181719488299362	0.1921329340230188	0.4737335392079376	0.013242231702971	0.0067329003775665	0.0172432827545675	0.0162207663947573	0.0253818526067897	0.0114765032497185	0.0207354522857545	0.7981937407944979
6	0.0176674099023307	0.710992223722693	0.4361687632908533	0.0345820108986394	0.0171608346765768	0.018164293500577	0.0426871430386717	0.0237364555836062	0.0084266875025111	0.0280844182822746	0.0134353645996989
7	0.0014607944985392	0.0046440031203374	0.001080580029171	0.0078161295809945	0.7509035842306298	0.0287487446022932	0.0019458416706094	0.0038464828023012	0.0940032794425338	0.0029993249404329	0.0077233511173211
8	0.0031262368558649	0.006721841439814	0.00250701843543	0.021038046040845	0.019330557616488	0.8307273352536777	0.0070263605478864	0.0138110068546492	0.0083301927273472	0.0071387413946396	0.0866262559318559
9	0.0022444435848316	0.0029241510225137	0.0012902778607588	0.0185341447020703	0.1829469830483844	0.0570905039937076	0.353532948665894	0.0025689289849429	0.8562279563686133	0.0014487604534011	0.0074705001776026
