Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
CDC45	1.605725259423707e-07	4.749725235342339e-07	2.650345095389639e-06	1.888623302193082e-07	2.6703955882112496e-06	5.134031653142301e-07	2.0817681161133805e-06	0.0014252382097765803	3.0851461474412645e-07	2.3705926821548928e-07	8.159053521694659e-08	5.726833478547633e-07
CDC6	8.377048288821243e-06	1.2499026524892543e-06	7.271131039487955e-07	2.001517714234069e-06	5.893965862924233e-05	9.149529432761483e-06	1.337464254902443e-06	0.001570379827171564	4.009682925243396e-06	1.0650184776750393e-05	2.7658910767058842e-05	2.380245405220194e-06
CDCA2	1.9154244910168927e-06	2.996038404035062e-07	1.1001466191373765e-05	9.832331215875456e-07	4.136251448016992e-07	7.304543601094338e-07	1.1034643421226065e-07	0.0024957871064543724	9.531110549687583e-07	2.540558341479482e-07	7.83644281909801e-06	2.8653604999817617e-07
CDCA3	6.759148618584732e-07	3.321335668715619e-07	2.6222971882816637e-06	2.325109136336323e-07	1.0442538041388616e-05	2.7930432224820834e-06	9.518977890365932e-07	0.00302992039360106	3.0438939120358555e-06	3.949960955651477e-06	2.1157911760383286e-06	1.5197934999378049e-06
CDCA4	0.00018605899822432548	0.00039582373574376106	8.785483078099787e-05	9.219077765010297e-05	0.00014757568715140224	6.754587957402691e-05	8.408239955315366e-05	0.001077712164260447	7.005551742622629e-05	0.00018675417231861502	0.0001444758818252012	5.13717568537686e-05
CDCA5	1.9987452049008425e-07	3.9164987697404285e-07	2.8946537895535585e-06	2.0495965600275667e-06	2.0079298792552436e-06	1.0465686983707201e-07	1.6694831401764532e-06	0.0024518982972949743	6.828482810306014e-07	1.7756219961029274e-07	2.25859622560165e-07	1.1687544656524551e-06
CDCA7	2.8052674679202028e-05	0.00022544160310644656	1.1368123523425311e-05	7.886241291998886e-06	4.152510155108757e-05	6.876205134176416e-07	1.1229122947042924e-06	0.0011578731937333941	0.0003857267729472369	6.21599901933223e-05	6.793476131861098e-06	2.228287030447973e-06
CDCA7L	0.00016414395940955728	4.389544119476341e-05	6.526915967697278e-05	0.0015370954060927033	0.00048069265903905034	8.990778587758541e-05	5.493719754667836e-07	0.0005080518312752247	0.0001069319769158028	1.3411259715212509e-05	5.778976992587559e-05	7.197667582659051e-05
CDCA8	1.8176662024416146e-06	5.968563982605701e-06	2.237758963019587e-05	1.2125921784900129e-05	9.294578376284335e-06	2.825396222760901e-06	4.718724994745571e-06	0.002258594846352935	9.931461136147846e-06	6.010834113112651e-06	1.0960718100250233e-05	2.381974263698794e-05
CDH1	5.853465836480609e-07	1.5001871361164376e-05	1.543349753774237e-05	4.910479037789628e-05	4.588902811519802e-06	8.211847671191208e-06	1.228200176228711e-06	7.143527182051912e-05	0.00011785191600210965	1.4304736168924137e-06	0.0007766553317196667	7.392746397272276e-07
CDH11	0.00014594419917557389	2.3418576802214375e-06	1.4439192455029115e-06	7.384915534203174e-06	8.194139695660851e-07	0.0020478209480643272	2.507172030163929e-05	1.3337180462258402e-05	9.209919517161325e-05	1.047356090566609e-05	8.860482921591029e-05	1.7260545064345933e-06
CDH13	9.11815823201323e-06	8.300138887307185e-08	4.444160367711447e-06	1.8021744381258031e-06	7.769733656459721e-07	0.0001278038980672136	0.001719947555102408	1.534687953608227e-06	0.00033864492434076965	1.8459364810041734e-06	4.95887320539623e-07	7.972037565195933e-06
CDH5	2.5449314762227004e-06	1.8006090840572142e-07	2.6898700866695435e-07	4.015318154415581e-06	1.090124783331703e-06	3.72511885871063e-06	0.002160613425076008	3.098975298598816e-07	2.5771150831133127e-06	3.090313214215712e-07	1.3321104574970377e-07	2.701436017105152e-07
CDH6	7.1390095399692655e-06	1.0063445898822465e-07	1.0407168247184018e-06	7.831586117390543e-07	2.9709826776525006e-07	1.493030595156597e-06	1.0335418210161151e-06	3.427752233164938e-07	0.0020514228381216526	4.5600495468534064e-07	1.534806237657449e-08	3.707702660449286e-07
CDHR3	5.016010254621506e-05	0.00017730284889694303	7.625797024957137e-07	8.711468581168447e-06	5.179043910175096e-06	8.413051546085626e-06	9.617659088689834e-05	3.744319474208169e-05	0.00039198127342388034	5.0773396651493385e-05	0.0011843742104247212	2.8629580128836096e-07
CDK1	2.122223804690293e-06	2.605021791168838e-06	7.0321957537089474e-06	4.527726559899747e-06	2.2718093077855883e-06	1.0176458999922033e-06	3.9812926843296736e-05	0.0020893607288599014	2.0181337276881095e-06	3.205630264346837e-06	1.5233781596180052e-05	5.235072876530467e-06
CDK15	4.988273940398358e-05	3.0097258019168294e-08	3.0856651278554637e-07	7.046374230412766e-05	3.940052692996687e-07	5.7362318329978734e-05	1.4535481795974192e-07	4.529361490313022e-07	5.257881639408879e-05	0.0007386679062619805	1.9876479129266045e-08	0.0009988651145249605
CDK16	0.0002032076008617878	0.0002880261745303869	0.00016005034558475018	0.00024177238810807467	0.00021736939379479736	0.0002941243874374777	0.00021358500816859305	0.0008053910569287837	0.0002866580616682768	0.00017765068332664669	0.0005605393089354038	0.00016249233158305287
CDK18	7.330586231546476e-05	1.1745906704163644e-05	3.571959678083658e-05	5.102913564769551e-05	3.548471795511432e-05	2.2900281692272983e-05	1.4415047189686447e-05	7.29496096028015e-05	0.000752548745367676	7.998831279110163e-06	0.00015099758456926793	0.0002861647226382047
CDK2	9.655852045398206e-05	0.0001331478270003572	3.712775287567638e-05	0.00015566714864689857	8.26842151582241e-05	0.00012489323853515089	0.0002482996787875891	0.0008092933567240834	0.00025676298537291586	4.808276207768358e-05	0.00016791754751466215	4.3287320295348763e-05
CDK2AP2	0.00021076264965813607	0.0008144080056808889	0.0004983668914064765	0.00029834374436177313	0.0005867586587555707	0.00013016207958571613	0.00020777717872988433	0.0009047446073964238	0.00016041495837271214	0.0012238339986652136	0.0005184973124414682	0.00020642598974518478
CDKN1A	0.0007416506996378303	0.0001487080880906433	0.0011592538794502616	0.0006542429910041392	0.0004072991432622075	0.00027764076367020607	0.00011177246051374823	0.00021078024292364717	0.00033863872522488236	0.00021875076345168054	0.0002510911726858467	0.00037012252141721547
CDKN2A	0.00019892635464202613	0.000154269058839418	3.4195869375253096e-05	2.9721035389229655e-05	9.746672731125727e-05	0.0004867896786890924	7.180804004747188e-06	0.0014046556316316128	2.8967459002160467e-05	0.00015930598601698875	0.00017869430303107947	5.178721039555967e-05
CDKN2C	0.0012015332467854023	0.00015352378250099719	6.569489050889388e-05	2.77647195616737e-05	0.00016196056094486266	0.00024136783031281084	4.346684363554232e-05	0.0011955760419368744	8.427300781477243e-05	0.00039379808004014194	4.491357321967371e-05	4.1600229451432824e-05
CDKN3	4.4960073864785954e-05	3.0059274649829604e-05	4.960197657055687e-06	2.060427050309954e-06	8.45428803586401e-06	9.683843927632552e-06	8.252442057710141e-05	0.0028003861662000418	2.440675189063768e-06	0.00011566728790057823	4.141301360505167e-06	1.6406309441663325e-05
CDT1	2.068338744720677e-06	2.6159175376960775e-06	2.782505180221051e-05	4.442663339432329e-07	7.383681804640219e-06	2.2070094018999953e-06	1.2989659126105835e-07	0.0018426160095259547	5.779272669315105e-07	8.939147164710448e-07	2.964704981422983e-05	2.2283729776972905e-06
CEACAM6	2.1547009509959025e-07	3.0643067816527036e-07	8.450276141047652e-07	2.1421139706490067e-07	2.4499067308170197e-07	6.308304364210926e-06	1.3915042700318736e-06	2.068482899630908e-05	5.932732528890483e-05	3.1028682201394986e-07	0.0011754860170185566	3.8904300936337677e-07
CEBPA	0.00013987364945933223	1.4683382687508129e-05	0.0004947816487401724	2.0904387838527327e-06	5.147410774952732e-06	2.307124850631226e-05	1.9162083845003508e-05	1.7001100786728784e-05	2.10971302294638e-05	5.85625966778025e-05	4.8465746658621356e-05	0.0010955928592011333
CEBPB	0.00025282366550527513	0.0005111286300234497	0.0009716941276565194	8.488762978231534e-05	0.00022571872978005558	0.0003579229232855141	1.0165923413296696e-05	0.00015640312631148845	0.0001602632546564564	0.0003455638652667403	0.00010507811384741217	0.0007903742953203619
CEBPD	0.00040660338709130883	4.072198134963401e-05	0.0005046693258918822	9.700787586552906e-07	2.957643118861597e-06	0.00022425176575779915	7.279073179233819e-05	1.7957059753825888e-05	0.0001714398676995188	0.00015208158583845943	0.00024146560463123024	0.00030679069459438324
CECR1	3.0573311960324645e-05	0.00041636876994743943	0.0008264213101938367	8.592491212766618e-05	0.0006800132105126977	1.4978201761550736e-05	7.260879647219554e-05	2.220202804892324e-05	3.880916483467445e-05	0.00015225099923554808	1.8412694089420256e-06	0.0009621303761377931
CEMIP	1.261615125258686e-06	3.407690485346393e-08	3.848618234769674e-06	1.2467914984881645e-06	7.630319487361703e-07	0.0008841403760015965	3.7897452784818597e-06	5.802303917334939e-07	1.9704056342106924e-07	2.292664703418268e-06	9.25545506902381e-09	1.3246510206954554e-05
CENPA	3.3589859071980754e-07	1.1708500835538871e-07	2.304298277522321e-06	1.8769928544770664e-07	4.0218714048023685e-07	2.5896744659803517e-07	8.652523320051841e-08	0.0022202604450285435	2.1787190007671597e-07	3.562350627817068e-07	1.0582940745962333e-08	1.2162848861407838e-06
CENPE	1.99691157831694e-06	2.3261467504198663e-05	1.3760536603513174e-05	1.1447768883954268e-06	1.2790466826118063e-05	2.675589894352015e-05	3.8478043279610574e-05	0.0019748606719076633	2.0110319383093156e-05	4.854305734625086e-05	3.5298089642310515e-06	3.2251718948828056e-05
CENPF	2.9713602998526767e-05	3.6916917451890185e-05	4.590051958075492e-06	1.090018395188963e-05	8.916500519262627e-06	1.892620093713049e-05	1.5598548998241313e-05	0.004235489293932915	5.20431558470591e-06	1.1396372428862378e-05	7.906179234851152e-06	1.1118557267764118e-05
CENPH	0.0001441607455490157	0.00016901364142540842	3.636380279203877e-05	0.00010323362948838621	0.00016419250459875911	2.019863859459292e-05	2.3559387045679614e-05	0.0011818265775218606	3.839198689092882e-05	7.426095544360578e-05	0.00011802243534475565	3.501300670905039e-05
CENPK	1.2454086572688539e-05	0.0003268760337959975	1.897466427180916e-05	3.316227230243385e-05	6.257414497667924e-05	8.969205737230368e-06	2.2276799427345395e-05	0.0013933047885075212	2.9883836759836413e-05	2.9177936085034162e-05	1.4349598131957464e-05	2.1157306036911905e-05
CENPL	4.359285594546236e-05	0.00016356489504687488	2.9643291782122105e-05	0.00017112631758209318	0.00011965795420110226	4.928510315949097e-05	8.980857273854781e-06	0.000823848822619766	4.400689067551866e-05	6.088199734222144e-05	0.00010521049989620224	0.00011806308611994609
CENPM	2.3183067696663784e-06	0.00017770259000826627	5.9635485740727745e-06	0.00013896806922275573	0.00016701586719136685	1.4152431049296865e-06	5.42420764304552e-07	0.002203729236498475	1.3176060065234196e-06	2.28687404160155e-05	1.980331217055209e-05	1.5695997035436449e-06
CENPN	6.933519762242213e-05	8.097454701783136e-05	9.357092494610697e-05	2.250448233098723e-05	5.867574873263948e-05	2.0225674234097824e-05	2.713120738917496e-05	0.0016611511819064617	1.6068037439254113e-05	0.00015774270286783576	2.457970185787417e-05	6.580501212738454e-05
CENPO	4.198583701509051e-05	7.88362740422599e-05	3.137549356324598e-05	8.792994049144909e-05	4.48846367362421e-05	7.658181857550517e-05	7.32633052393794e-05	0.0005728389951400459	4.9888549256138504e-05	0.00019696464005392045	8.386811714444775e-06	2.6255729608237743e-05
CENPU	6.371662038873183e-06	4.963281025993638e-05	3.448910501901992e-05	5.835569027112797e-05	6.35622491245158e-05	8.586316653236281e-06	1.2989890819881111e-05	0.003260683501139283	1.0356988241255749e-05	4.530203659669496e-05	0.00011162950977450237	5.627372593153268e-05
CENPW	0.00019119627540931106	2.08870606002165e-05	0.0001534241164335981	2.3787210011505522e-05	1.2510727174230851e-05	7.574877236038446e-05	7.163247937569395e-05	0.003228249493986368	2.2834876290289685e-05	8.674393029650673e-05	5.279194374452345e-05	9.279583900934085e-05
CEP112	0.00013901761849410832	4.013630677945912e-05	1.4285191355156712e-05	1.4749319234397262e-05	1.130783130065538e-05	0.0003815294767264277	0.0005580284050665796	2.2179820007295348e-05	0.0001650797203183174	5.270968904369511e-05	2.9892794373154175e-06	1.1335816452628933e-05
CEP128	5.347615297068842e-05	0.00023832186707295477	2.7977390345768072e-05	5.258500823401846e-05	0.00046262802788987756	3.8328322261804715e-05	3.267415740992874e-05	0.0002515131200198084	6.012828816892579e-05	0.00010930411372100934	4.093928509973921e-05	3.4604388929437846e-05
CEP152	1.6013606000342406e-05	0.00014897112851031125	0.00012262730160728097	0.00016496260650455952	0.00015425050514750183	9.786603186512366e-05	0.00010858196765184402	0.000564339105039835	8.29897471703589e-05	2.6093575797858648e-05	2.328404298168607e-05	6.92897810949944e-05
CEP170	0.00017302457126788795	0.00019634078489616513	0.0006234424072317779	0.0005119437118992209	0.0003146033559460193	0.0003957688168156892	0.0004006203089375049	0.00011744250514311716	0.000333431176841259	8.289569814223796e-05	0.00016914277512114495	0.0007716389372944832
CEP55	2.558524556661723e-07	5.044812041887781e-06	6.325527920125751e-06	3.464970461664052e-07	3.384687943253084e-06	5.762047550206262e-08	3.221452971047256e-07	0.0020679403096437454	2.5901792355398356e-07	2.8497547077677154e-07	4.8999122981285836e-08	6.285557901719585e-06
CEP68	0.000240581197431311	0.00031102908542379737	7.752728561172262e-05	0.00031773067894391716	7.15983405825682e-05	0.00015129071834962815	0.0008757105679251254	5.229045927990228e-05	0.0001787502405932173	7.062938675517216e-05	0.00011260442261118442	6.14483215031214e-05
CERCAM	0.00015777685621287674	2.9304051167855505e-06	1.1565612112462986e-05	6.856465461169137e-06	8.41245346236974e-05	0.0017765176016837358	5.829127985634841e-05	2.3028069335850887e-05	0.00013140701048541814	8.014158083824441e-05	9.956881694961339e-05	2.8024198400089517e-05
CERS2	0.00028330206987448037	0.00046516061411239207	0.00018858419207390398	0.0002106606843881309	0.00019017430895473808	0.00024231182760559022	0.0002777505142148584	0.00027044385205954313	0.0002039979153778404	0.00040792752406559885	0.0011682412587106228	0.00025371191441081464
CERS4	0.0001996745413634926	0.00024322804529219866	3.0166134820319712e-05	0.0006526913493871689	0.0003677874628920108	9.894147660816088e-05	2.7327627321938053e-05	9.179579501505941e-05	0.0001841420744312927	0.0004692923685070127	0.0009353425120934844	6.049244257155806e-05
CERS6	9.46938234847039e-06	8.652106043882668e-05	0.00024108729849103838	0.0003319469396956265	3.1732735806144774e-05	0.00015122575860004872	9.440709982300177e-05	0.00013442628551274538	0.0003462847089394927	0.00010084160749102011	0.001346892793662846	0.00018509224173612893
CFD	0.0016512348083779216	4.2819197005883325e-06	0.00018113298574462533	3.8324978959281e-06	2.5357808226544876e-06	0.00015747394354548305	1.1818571010735468e-06	3.9882820601633284e-06	1.6277072063530795e-05	6.031097200320801e-06	3.960560206905939e-05	0.00014567408652510494
CFH	0.00039095027022995055	2.5808956706896424e-05	2.1784458112961147e-06	4.949794856656808e-06	2.9886834909120807e-06	0.0005904970457777381	0.00024922957527451217	2.8509614367067115e-06	0.0004501088405959308	7.188102244981565e-06	4.4372842467055307e-07	5.757281542173587e-06
CFI	0.00012478097050916404	3.954226883706724e-07	5.235813773651898e-07	5.867198069609003e-06	8.181244766092277e-07	0.00018875357636716217	0.0008364394889213145	7.248230531331501e-07	0.00033997095306403935	3.466677981123212e-06	3.1339370707428316e-06	9.581476660969201e-07
CFL1	0.0008794398163445294	0.0019792134407907724	0.0016862001502886415	0.000814734143204987	0.0007873308495618403	0.0004942441591992974	0.0007194346399046481	0.0019398574950173497	0.0004808364319615066	0.0010217033559456468	0.0008239727467298508	0.0008959528058767319
CFL2	0.0008140435093082488	0.00017254734120797366	3.230486254324205e-05	0.000223355702473782	0.00033460441045463085	0.00028012628899887204	0.00029663211898878217	0.00014617029228247702	0.0005588777712546289	0.0002118718985002488	4.952430026605725e-05	0.0001052484949468635
CFLAR	8.593778329668567e-05	0.0008950760820880532	0.000496746739372611	0.000260960339801386	0.0004000870103482157	0.00016424663772340864	0.0004954927135258913	0.0001987205323530361	0.00026280974270775914	0.0004279552958905697	8.186895138351247e-05	0.00039648686652071774
CFP	3.0390724532480817e-06	9.959578164853156e-05	0.002169203944504261	1.0380485036876053e-05	7.367291800619569e-06	5.465261097015173e-07	2.457823939039372e-05	1.2823904853576096e-06	3.613268063418218e-06	7.868457601034606e-07	6.889073915772315e-07	1.3014087016927078e-05
CH17-212P11.4	1.130130513615768e-07	2.7408643177295744e-07	9.458345573420956e-08	1.4357071620452189e-07	0.000599820981733501	8.329649858751509e-08	4.7616488529911294e-08	2.515027063054731e-06	1.0724529175831776e-07	4.456544957065489e-06	5.18068610233513e-09	5.7634942152162694e-08
CH17-224D4.1	1.8768312770589546e-07	1.732878196492038e-08	9.553802016171176e-08	1.6019426141156146e-07	2.987268271681387e-05	6.865698765068373e-08	4.475542425552703e-08	2.672607297427021e-05	8.129855473271164e-07	5.699937446479453e-07	4.931095975990729e-09	5.617787834921728e-08
CH17-224D4.2	1.233890145613259e-07	2.1423559815048066e-08	1.920579535408251e-07	1.6035170347095118e-07	1.5207759133772925e-05	5.322422325093612e-08	5.758496612884301e-08	2.3666265406063758e-05	2.783634158731729e-07	5.818342856400704e-07	5.2148205753610455e-09	6.784551231930891e-08
CHAF1A	5.429557495517656e-05	0.00010174105409532785	0.00017989760090131313	0.000468219630420208	7.320042641367763e-05	5.956535096629523e-05	4.333505785325542e-05	0.000871220720000565	7.950369763420895e-06	2.6103936761501245e-05	0.00010110512812389061	7.400311005767435e-05
CHCHD10	0.0009116627043113112	0.0006726247956976295	0.0005232807016000152	0.0007838401361368597	0.0015071079833433032	0.0005300166085362434	4.4939359213458374e-05	0.00042691384442150593	0.0005891700857318938	0.00043201318476349115	0.0001276335824513808	0.0006876396364532411
CHD7	9.964233868231531e-06	0.0002520743873901665	3.6907262256136164e-05	0.0008986573084257543	0.0004954641917720437	3.889737854478881e-05	0.000436350324889645	8.603102469351143e-05	0.00010810649837367237	0.00033408409217372537	0.00021415729133877903	0.00015589254326187074
CHEK1	3.4111722925445065e-05	4.559936860459857e-05	9.749285709403921e-06	3.6450546758715063e-06	3.0178836823324673e-05	3.785394073929638e-05	4.0585709939477965e-06	0.0018884593155235052	0.00011100170377176255	3.065081546083093e-05	3.8508362194988877e-05	1.8090953744831495e-05
CHI3L1	3.791325070778839e-05	3.788557592088182e-07	7.249313966894988e-06	2.7210981556891056e-07	4.6533756403732696e-07	2.2197615180630237e-05	2.3208274058106326e-07	1.1548493603186216e-05	9.12590439838823e-06	1.1421336694183992e-06	6.641869549639523e-05	6.470984226325527e-05
CHMP1B	0.0001264695165446028	0.0005123178707435727	0.0007342054159380496	0.0010211360640823841	0.0003978696186095476	6.602997018489987e-05	0.00012565171346068382	0.00011962744611082599	5.148996933712624e-05	0.00014383200323209167	0.00017443508841097355	0.0004018105973955244
CHN1	0.0002472036285325885	0.00023164000594988465	1.6795258943602676e-06	4.0587351577414665e-06	1.1469675882835872e-05	0.0003071728569921106	0.00012015320680802688	6.684906111331657e-05	0.0007602271507494152	3.504112100927159e-05	1.2890373000118416e-06	8.674026048538508e-07
CHN2	0.0001463676744606346	0.0001708836352918297	0.00040993044967763126	1.0004997420764994e-05	1.0010903679358307e-05	2.2649353923043236e-05	8.490334585076198e-05	1.0314880455553066e-05	7.481572993128793e-06	0.001214626245200634	2.117165240633767e-05	0.0003973725251853466
CHPF	0.00011173408711329103	5.855908602825366e-05	1.0674003533495124e-05	9.636482900532428e-06	0.00037507552769966424	0.0015846019377931952	2.3645093278901186e-06	8.07247924967669e-05	9.90820990409702e-05	0.00022535953030455858	0.00017299916362389922	1.2399279512465e-05
CHRNA7	5.510672053787857e-05	9.438245029969039e-08	1.0767056437543943e-06	0.0002035172947216779	2.038065218812335e-07	7.6199798968445975e-06	0.0001631180348340422	7.625759508300689e-07	5.124667040945496e-06	0.001101355068385601	1.1386639926058706e-05	8.84335458977148e-05
CHST1	4.630669991456671e-06	5.628158987747156e-07	4.5759600197925465e-07	6.685096423098003e-07	3.057331809941388e-07	5.578353739110753e-05	0.0007842110353522003	3.13997661578469e-05	0.00019617947691585869	2.194214857809129e-06	0.00013238884275779128	4.887738782599627e-07
CHST12	0.0001382823393214494	0.0007614392670802772	4.299635111237876e-05	0.00010375997226219624	0.0003131406847387552	0.0001613916683709249	0.0003187645925208926	0.00010680617560865358	7.885620289016515e-05	0.0012169097317382693	1.4034175364940893e-05	4.9781170673668385e-05
CHST7	4.945669206790626e-05	0.0003936114953830838	9.982369374483824e-05	0.0001032105355989188	2.664651947270613e-05	3.476617712294683e-05	0.00038817853783257306	5.185895861359313e-05	0.0001781323953764513	6.148384272819385e-05	1.9657411030493677e-05	7.276958785951138e-05
CIITA	1.8901211660704575e-05	4.081249426235445e-05	0.00043381971772760153	0.0010867894161492586	0.000964313221629709	8.541215947843739e-07	8.664084452902898e-05	5.506562956725247e-05	1.4468039807979949e-05	1.9165636331308633e-05	4.1195039557351265e-06	0.0005030645988881588
CILP	4.170891043031588e-05	5.553128517021833e-07	7.461749760295788e-07	8.249890925071668e-06	1.9157887436449528e-06	0.0008629350923001766	2.8987849418626865e-06	8.060582104008063e-07	6.311028641903249e-07	3.3741278002707986e-06	1.5094558420969406e-06	6.35482706456969e-07
CILP2	4.955665644956753e-06	1.1716603864897479e-07	3.1116479703996447e-07	4.651265328448062e-07	2.0082602247839532e-07	0.0012680374784395099	7.696694410697091e-07	4.363578227639664e-07	4.045806463182089e-07	1.2464382734833634e-06	1.522938418929698e-06	3.3138573485302913e-07
CITED2	0.00032529543386772275	0.0009113159612752497	0.0002893874188885093	0.00017672266403678805	0.0009728687000460923	5.5308551964117214e-05	5.9613026678562164e-05	4.8998070269590244e-05	0.00015443915617652237	0.0008166813058778644	0.0005173802492208779	0.0002905638830270618
CKAP2	8.348202391061932e-05	0.0003740698448382318	0.00012168763350928202	0.00022603168326895684	0.00019787231576628983	4.38799979747273e-05	4.8978192353388295e-05	0.0015372812049463391	7.068223931128159e-05	0.00019088431145064533	0.00010875143198063597	0.0001035265377140604
CKAP2L	7.280234513018513e-07	9.623283858672949e-08	1.4689857152916375e-06	6.897481625856017e-07	5.822215030093503e-07	1.8952044911202393e-07	7.769412491143157e-08	0.0019289050251245499	6.587578695871343e-07	6.560626388818491e-07	2.0313256854365136e-08	1.2973882803635206e-06
CKAP4	9.710184531286359e-05	3.438414933043532e-05	0.0003166896931361407	1.7602771549718454e-05	0.00047899139462970197	0.0011998084373772144	0.0001941933442139998	0.00010406813817098737	0.00019378004071768373	7.361950702033937e-05	0.00010466041567269713	5.7657525758259e-05
CKAP5	0.00018321910465601832	0.0003062071918975562	0.00010846177610801533	0.00018848369654733688	0.0001006926249829121	0.00027708584093488753	0.00014770036796107888	0.0013567152200266719	0.000215422929613851	0.00033969065407291055	0.0003736142534762621	0.00022374166292138398
CKS2	4.667526081902906e-05	0.0002256880106870085	0.00018697360064834356	0.00026958173839375377	0.00023947050794959068	1.4320737136586104e-05	3.942572220694274e-05	0.0030200982000678778	2.5199251467711292e-05	0.00031201017554849386	0.0003445343463681638	7.343957986449823e-05
CLDN15	0.00016071867139544338	0.00011051812907680869	1.941613845701795e-05	4.862337664235383e-05	3.6348319554235786e-05	8.29633281682618e-05	0.0007173565099947155	2.703512836887967e-05	0.00010251437197439373	6.288768781814724e-05	0.00027982742176391184	4.584869020618498e-05
CLDN3	1.0881990419875365e-06	2.491675104465685e-06	8.42356985231163e-06	1.2325102943577804e-05	9.380494702782016e-06	3.131965286229388e-06	3.1845956982579082e-06	7.503509550588205e-05	2.0556342860800214e-05	1.6651160876790527e-06	0.0008119696867652237	8.486713909405807e-07
CLDN4	3.557688614819199e-07	2.981302714033518e-06	3.1474783099838533e-06	1.4276170077209827e-06	1.119945181926596e-06	2.3035377125779632e-06	1.5080197499628412e-06	2.3221356968861073e-05	6.374870281433687e-05	1.0119216540260823e-06	0.0006282495451159775	9.429297733731801e-07
CLDN5	1.009961124509573e-06	1.0317296528228326e-06	1.6431661151727894e-06	1.8731249156189733e-06	6.313427434179175e-07	1.5518743623488263e-07	0.0010185944847762585	2.7175991590411286e-07	2.4609992124169366e-06	8.381626912523643e-07	1.2552293071621534e-07	1.3051668474872713e-06
CLDN7	1.9132801298837876e-06	1.0194916285399813e-05	5.1764622185146436e-05	7.237027148221387e-06	8.913301826396491e-06	7.784264198562596e-06	4.374243417260004e-06	0.0001780657039489597	0.00012218867777846754	1.8282898963661864e-05	0.0011706978548318148	0.00010448996908962727
CLDND1	0.00013389141531661153	0.0006440378492698073	7.36919027986005e-05	5.6825141655281186e-05	0.00012944021727889776	0.00011684129276545718	0.0001803617924451828	0.00012269271246623248	0.00014802331861574203	0.0001665056770434603	9.82819838100113e-05	7.512512820539996e-05
CLEC10A	1.297964786317607e-06	1.431017295772108e-07	0.0015403734287247062	6.896044624227216e-07	4.923796950606629e-06	1.9103688941868313e-07	2.5304348127974663e-07	4.7494131649727933e-07	1.2629847105927183e-06	3.9838849374973506e-07	1.9882586244079903e-08	8.721776976017281e-05
CLEC11A	0.00047034997260197997	1.6251362467301078e-05	0.00017897065845318139	3.222494342480786e-05	5.511627932719421e-06	0.0015202860813587904	2.425038292130921e-05	1.695265200396534e-05	0.0006542616174556315	0.00010698362166294828	0.00017116221715696156	0.00016682666318956763
CLEC12A	4.3874238144780975e-06	1.0152532922802493e-05	0.0011771019781008363	2.3452284949598834e-06	7.810253009665757e-06	5.853340780959115e-07	8.274550822306992e-08	2.111819412675686e-06	1.1061172244808404e-06	0.00011804783571278676	1.259678583664936e-08	0.0008427597349509597
CLEC14A	2.4193854187615216e-05	1.8838208859506267e-07	1.786519192137348e-06	3.0143637559376657e-06	1.1631796041911002e-06	1.9705275917658582e-06	0.002293971134349704	8.048970698837365e-07	3.4964939459314337e-06	8.454852604700136e-07	2.720241525366873e-07	8.789575645096193e-07
CLEC17A	2.0994188787426538e-07	9.110863175010309e-08	8.993238225230016e-06	0.0002482593117747456	0.001761553343385458	4.6588880309172964e-08	7.442029215098955e-08	2.2658498721739306e-07	1.8023050074589264e-07	1.5495110972096882e-07	1.0508172110235137e-08	1.832429603609853e-07
CLEC1A	1.8128382635040907e-06	1.4250269941840088e-07	5.099209738546051e-05	2.225090156571241e-06	3.9330839740614465e-07	3.3324092783004744e-06	0.0008836003253236413	3.739790770396212e-07	3.3047997476387536e-06	3.380586122148088e-07	7.699286896922786e-08	4.6315322833834216e-05
CLEC3B	0.0005458648083731532	2.5769685407794896e-07	4.1133742456622713e-07	1.3345576235224144e-06	9.258117756871798e-07	5.420552406576462e-05	0.002252091420814395	4.4886587602377404e-07	0.00033207793603651226	2.1769026261608815e-06	9.907851108437171e-07	1.95980192074785e-06
CLEC4A	8.990566584543558e-07	1.2961787660970003e-06	0.002112187212333083	2.9983515560161322e-05	6.020552245900035e-05	1.0171962458116468e-05	1.9533677914296277e-05	2.639573722262867e-06	9.92341483652126e-06	7.096045919752214e-07	4.1257408156525344e-07	0.0007881139172241092
CLEC5A	1.7604951096927834e-07	6.910877914378943e-08	0.001404129434376955	1.6670553293351986e-07	8.903491561795818e-07	3.086765900661703e-07	5.530180402502083e-08	4.081882423179195e-07	8.043760431064584e-07	1.5204490466658171e-07	1.7686522468807198e-08	0.000715294387191534
CLEC7A	8.012278271962714e-07	2.3777161914040335e-05	0.0016739469720050693	6.346183454297716e-07	9.257784768124111e-06	7.52309631479875e-07	5.910748768656049e-06	5.704800787498243e-05	9.12915220396826e-06	3.9740707507007755e-06	1.3958931958768517e-05	0.0014146786415949464
CLECL1	4.982087489224796e-07	0.00015221931971609592	0.0001999777159653604	0.0003517979057505727	0.001047281315550208	1.5484670257137623e-07	1.9743681889394793e-07	3.766780355363153e-05	5.963736384728691e-07	5.48807620361913e-05	1.4736996511999223e-08	0.0002862746478058398
