	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
0	5.197425789629695e-05	1.871282102902343e-05	2.5348254688759887e-06	0.0	0.0	2.1763555385532255e-06	0.0	8.421323961761008e-06	0.00035849199737705275	0.009439730921684514	0.0
1	0.001262022480324632	0.002247607573176834	0.0013117465787259985	0.00496192042014727	0.041951541103873606	0.006625763770156663	0.002021776681336073	0.0020774423458169333	0.11698938666919023	0.0007805628351298621	0.0018918548592048862
2	6.217417145563551e-06	5.267465151674384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006577750469481331	6.842244353689504e-05
3	0.0013204009289751017	0.0024223753789668206	0.0016524311450636273	0.2157874927533413	0.0022580187023738844	0.0033129229698340133	0.0016077238665177273	0.001485376390056652	0.0038564993679695283	0.0005175087949846261	0.000786971982763836
4	0.07154295902145057	0.001297825593558671	0.0008611544737498723	0.0010374603672390244	0.0003242742180740053	0.0007065191202378746	0.002062901181097214	0.004263731386984863	0.001553746168765257	0.039968778562941565	0.009160299534292033
5	0.003931498056587707	0.00812282901877999	0.005368363916559725	0.007820644020255094	0.004499188132998211	0.3086173146242561	0.009696548733000573	0.009307787247132836	0.003343555250398393	0.007114185867655738	0.005177869295792075
6	0.014966895103942793	0.0650439805169855	0.019844844184985184	0.011864646332392682	0.012240972567316332	0.013974977693397332	0.00999849709467246	0.010060077562833137	0.009767684580824597	0.010754320369913391	0.010360250943636849
7	0.000911905863481753	0.001009735731305741	0.0007842995128462522	0.0009779867124580515	0.0008781114650176934	0.0006008153594269616	0.0005644640641716811	0.00034239377709108584	0.0018828153196308347	0.0003316805903809985	0.00011408707992023743
8	0.0025395604142965365	0.0035707134726706254	0.003005697647848158	0.01284643236228967	0.051250243354834406	0.026541319902114904	0.00987368236367519	0.010041324543191841	0.021103739519789035	0.0020264830048924275	0.0032088188140579825
9	0.005752819481414634	0.0019228156240778346	0.000660177538501041	0.00038094167164302764	0.00045185795999638773	0.0006694597228962827	0.00032247729312915067	0.0005748181780607126	0.0020060209533984555	0.8063689915516863	0.039237084292740414
10	0.0009680357118441757	0.0016615644473393278	0.0007362725157932741	0.6625120779338934	0.0026419326159409966	0.003847732866273944	0.00024897603747936394	0.0019362202434810962	0.003415759945721746	0.0015326243261294394	0.0015917233529776224
11	0.0005254837131257463	0.001125128480537449	0.00031224974256597823	0.002554705505941641	0.22785147366009115	0.002671357503806373	0.000538386799968206	0.0005888576880008267	0.033887108981187616	0.0007340003596941827	0.0008490945034649934
12	0.0008762366426481899	0.0026602361347906676	0.0009103723986932659	0.0018206354622428643	0.002490204663967404	0.09598227297430004	0.000881405879671757	0.0009423195885010123	0.012772683830310902	0.0020701109631978366	0.0005065287491271782
13	9.236769330684522e-06	6.412237339302813e-05	1.722184757167793e-05	3.1609918238219945e-05	6.0839393824072195e-05	0.00017319289659731087	4.0085347226032845e-05	2.4993927700762922e-05	0.000500181753313329	0.0018067804928518262	0.0
14	0.001930883472044254	0.05019654619690029	0.12280293725231538	0.0016499593155596911	0.0006521397019774634	0.0006870687479532834	0.008782946404356224	0.0017972038587201773	0.001246671549647859	0.005101382497945436	0.0305492261996709
15	0.0005759583915877371	0.0013223435604785224	0.0004783088634400016	0.007698039662046441	0.010640031913206774	0.003289929951792023	0.00037622004460829956	0.0006991924221911119	0.6513843093832771	0.002257694098895381	0.005679847206920385
16	0.0005203395078031273	0.0030954838558370145	0.0006641272113628179	0.0045308904219872525	0.5755622679386525	0.00792112410799825	0.0016573174956899424	0.0017655957467925321	0.059836227995435275	0.002079843645001604	0.0064611894127386115
17	8.707027222604931e-05	0.0004453728414628523	0.000223532083054946	0.00016496367077440007	0.00035510536610511637	0.0002591514784447695	9.915611205192713e-05	7.08170076965858e-05	0.0009232666128680141	8.267447319180807e-05	0.00022631149725074626
18	0.005678599808637796	0.06206293590569925	0.22765799555834257	0.003007806500002733	0.0016425079657304445	0.004802056137063716	0.00873365215670604	0.005488484644106748	0.003628339541322343	0.005079496358368985	0.22564747352292586
19	0.004230543442176041	0.16319451219005163	0.21163109270021843	0.005300150503002138	0.0015447530360279138	0.0015744365150534658	0.01003654588587009	0.004506805206112789	0.0010499732277943778	0.006446775034202929	0.03627837443556846
20	0.007279961437554293	0.0038553154421659647	0.0025058633029308823	0.005221972118596094	0.0038318157382923592	0.004957709801269868	0.031492313201037736	0.8417424930696282	0.0019470693102297792	0.002844482308624698	0.00838786946637521
21	0.814965059327065	0.0067497040643254005	0.003599486137646518	0.0023720833000882495	0.000821837984741408	0.00148189013910166	0.00759411220653699	0.029312308378624575	0.0009873209538746556	0.009902241138595537	0.021672271783306694
22	0.0004885396474825027	0.0011214010157990816	0.0006185015288679994	0.006853939087721682	0.01630463471962556	0.0020969180663563116	0.0008235599960272129	0.001493200850992373	0.03202857492702468	0.000555670810946447	0.0005209592157060958
23	0.00017912107450533506	0.00020384778800956128	0.00012242227083263246	1.323516953756465e-05	0.00018367124765276122	4.425003086953176e-05	0.0001738231457196749	6.103082715965914e-06	0.0005241436415217208	0.012103388903753018	0.0003750684465306082
24	6.088897928929807e-06	8.836988225414883e-05	2.5028737694822754e-05	0.0008424981107101933	5.1363345430361116e-05	9.877014359090214e-05	7.931995850342971e-05	1.249914993331478e-05	8.226512878570916e-05	0.002323315583162076	6.733746843391589e-05
25	0.0023647893815045163	0.0020586257799743092	0.001551821583624798	0.0008871246331807976	0.0011572288717763973	0.0022582082568900364	0.8168448566186887	0.0011943118276142855	0.0004932399296379439	0.002733657156865826	0.0021632746200352794
26	0.004159807687165675	0.007742362753466621	0.010854857430348398	0.008547628385834373	0.002077118229749163	0.04325386828252013	0.006608187372867878	0.015302828807559048	0.005074622276467535	0.0042089580967136254	0.4739103317679314
27	0.0005155952076659645	0.0019866938085384618	0.0011015627705365644	0.001634715145439423	0.017650742058783024	0.04722740399009757	0.0015884065370147045	0.005081368590210471	0.004866192202265345	0.0007087024781627745	0.0007811753264164433
28	0.001145051555310012	0.0033179529243243955	0.0010302077097204547	0.004593066567919188	0.002464427240719309	0.3911703371062115	0.0007449388589996558	0.0015974617904821555	0.0031198113580747843	0.000858611043273103	0.0013716374942509646
29	0.030502245304589254	0.5212280450791613	0.257655276913693	0.01062721574974517	0.005544787139012827	0.012865405440684095	0.04220997549306888	0.02396923638516339	0.00693611157042769	0.020864570448756573	0.0291456192756274
30	0.01407767853335672	0.07463977523310528	0.11618731173618713	0.005035938574991726	0.004615887922107177	0.005142410787302723	0.016186609219473142	0.017366780075088642	0.004860992078714276	0.025997267889248426	0.07783172953497158
