B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono.Macro	Myofibroblasts	Plasma	Tprolif
spot_43	5.98777980218137e-05	0.109156907763864	0.470236938130527	5.98777979590259e-05	5.98777979083454e-05	0.19808896657633	5.98777978233375e-05	0.0375592833442962	5.98777977909203e-05	5.98777978366261e-05	0.184598637397643
spot_44	0.00013458689269381	0.31050890603567	0.000134586892488604	0.000134586892693814	0.000134586892717682	0.254862591405802	0.00013458688983054	0.000134586892693815	0.433551807414543	0.000134586898173738	0.000134586892693814
spot_45	0.000223910260400702	0.116701743315671	0.0536895296998059	0.00280353492145397	0.174180473391366	0.000223910259602365	0.000223910260410321	0.280932442185249	0.00347439645394417	0.365632651599896	0.00191349765220037
spot_46	0.000138790262566636	0.173956769938496	0.374545733095331	0.000138790262566664	0.000138790262450522	0.00231181366619295	0.000138790262488461	0.000138790261172016	0.337067702602906	0.000138790262216539	0.111285239123612
spot_47	0.000139723768853377	0.400916850918698	0.000139723768899431	0.000139723768894871	0.389384620341006	0.000139723768899421	0.000139723768463544	0.169998819117442	0.0386742346803001	0.000187132329644623	0.000139723768899421
spot_48	0.0994427760555432	0.0528890471285436	8.92477836902881e-05	0.000460138965289363	0.108435913236767	8.92477830142328e-05	8.92477875297196e-05	8.92477833886113e-05	0.408960188532779	8.92477825050088e-05	0.329365697160951
spot_49	0.000127438896660718	0.000127438896660711	0.069836611226457	0.115636715202054	0.247320313930722	0.452306826768898	0.000127438896671793	0.114134899491202	0.000127438896660716	0.000127438897352667	0.000127438896660718
spot_50	0.0235214206538385	0.0524816428426007	6.10118178768704e-05	0.576824249950158	0.000381112040272369	0.202451266384618	6.10118178120664e-05	6.10118178789678e-05	0.144035249039206	6.10118178581462e-05	6.10118178797276e-05
spot_51	0.185402345631518	0.396743075636896	0.000202304713751746	0.00131614224489516	0.149873765930567	0.248450245100969	0.000202304712755841	0.00020230471379783	0.0172029018873377	0.000202304713760126	0.000202304713751748
spot_52	8.65035055738724e-05	0.104730295128123	8.6503505569268e-05	0.186454283758252	0.216193404336129	0.492016492237854	8.65035062288995e-05	8.65035055678229e-05	8.65035055738696e-05	8.65035055535809e-05	8.65035055738796e-05
spot_53	0.000124752207671034	0.000124752202952166	0.278808900674186	0.000124752202952161	0.249519356351701	0.12445189926468	0.000124752200648346	0.346346578297202	0.000124752202952172	0.000124752192102175	0.000124752202952198
spot_54	0.0142847415991381	0.23649128196537	0.000119490538120431	0.00933515161707483	0.279527851353336	0.446552251755286	0.000119490538131439	0.000119490538114851	0.0132112690189831	0.000119490538324013	0.00011949053812043
spot_55	3.82458812708578e-05	0.0942820904165722	3.82458813149218e-05	3.82458812713291e-05	0.516893206867327	0.375228019693402	3.82458819185818e-05	3.82458806764143e-05	6.78013115257806e-05	3.82458820116264e-05	0.0132994064227096
spot_56	9.24997186511361e-05	0.59238523536818	0.000200698755750675	0.263700052461487	9.24997185351229e-05	9.24997176016356e-05	9.24997186306345e-05	0.143066515385323	9.249971863133e-05	9.24997185581403e-05	9.24997186511729e-05
spot_57	1.93080055580614e-05	1.93080048421908e-05	0.0857881241227722	1.93080048420476e-05	0.0822422882434081	1.9308004800243e-05	1.93080033798735e-05	0.831815123595862	1.9308004842377e-05	1.93080048504963e-05	1.93080048422312e-05
spot_58	4.88348946691015e-05	4.88338368356858e-05	4.88348955792476e-05	4.88255560963092e-05	4.88348989154465e-05	0.99951166145206	4.88348982061947e-05	4.88348946085191e-05	4.88349027462412e-05	4.88348756128124e-05	4.88348946697924e-05
spot_59	0.121614039563678	0.140061695455323	0.000131290713543414	0.140290844512371	0.114473977306662	0.000131290713543413	0.00013129071405529	0.473987101135121	0.00346933044377199	0.00557784872838762	0.000131290713543412
spot_60	8.69924248140369e-05	0.739799355716231	0.000213366555703783	8.69924248438526e-05	8.69924249605595e-05	0.25929133832968	8.69924247803627e-05	8.69924248336168e-05	8.69924245582608e-05	8.69924247855712e-05	8.69924248095187e-05
spot_61	9.94365914289033e-05	0.0201501497814173	9.94365914231794e-05	9.94365914311605e-05	0.111241114653387	0.798749878282567	9.94365925154938e-05	0.00736815688501171	0.00951426709479092	9.94365913698291e-05	0.0524792503446573
spot_62	0.000100600899775174	0.0608653972640518	0.000100600899839169	0.000100600899762805	0.00125676002477201	0.362205129547257	0.000100600898536953	0.470125996654136	0.00010060089975197	0.104943111112341	0.000100600899775169
spot_63	0.000119277700001848	0.506623323095588	0.000119277699861712	0.0292821227608453	0.0448681831438672	0.000119277700001852	0.000119277699993084	0.000119277699995022	0.392081757080837	0.000119277700062382	0.0264289477189462
spot_64	0.000105154324915645	0.000105154321873964	0.000105154322550822	0.000105154321850187	0.489416696945612	0.509636914153317	0.000105154320922296	0.000105154321802238	0.000105154321850244	0.000105154323455478	0.000105154321850243
spot_65	4.22226163200062e-05	0.598716937369348	0.237094849626243	0.00363902239741391	4.22226169342002e-05	0.160253632291698	4.22226167439044e-05	4.22226163313777e-05	4.22226163272509e-05	4.22226163202323e-05	4.22226163200102e-05
spot_66	4.1036354545267e-05	0.10827608935615	4.10363545452714e-05	4.10363545452737e-05	4.10363509344346e-05	0.447847490524476	4.1036340695243e-05	0.233395069646601	4.10363393664207e-05	4.10363182775828e-05	0.210194096059863
spot_67	8.45315262155709e-05	0.431485018834178	8.45315262154803e-05	0.000948426494936003	0.56689030246332	8.45315262155731e-05	8.45315242599936e-05	8.4531526031579e-05	8.4531525832207e-05	8.45315265803052e-05	8.45315262155743e-05
spot_68	0.164417748240839	0.0424580609369216	0.000127484519564746	0.000127484519594625	0.000127484519564364	0.228524275596694	0.000127484519844615	0.28079018684632	0.1750078078176	0.0001274845189446	0.108164497964114
spot_69	0.000106247746082625	0.163952264025292	0.000106247746066091	0.000307197925574877	0.00010624774576213	0.0001062477454096	0.000106247746121919	0.00255765090512148	0.000106247727221235	0.832439152941068	0.000106247746280178
spot_70	5.96837859510057e-05	0.364100492913643	5.96837859509987e-05	5.96837859510083e-05	0.635334342492759	5.968378582149e-05	5.96837888695453e-05	5.96837859510083e-05	8.76943029460616e-05	5.96837862057403e-05	5.9683785951008e-05
spot_71	9.06367078939785e-05	0.0752502884380399	0.0743673132225346	0.0745983164301073	9.06367079066338e-05	0.571205338033918	9.06367021783716e-05	0.0489658019355652	0.155159758405722	9.06367082404176e-05	9.06367078939762e-05
spot_72	8.22447368151964e-05	0.091646552068625	0.0895343252270649	0.139473146130233	8.22447364919803e-05	0.194887052527505	0.00138169903898265	0.482666001323878	8.22447368217784e-05	8.22447367680449e-05	8.22447368152413e-05
spot_73	9.06192549775632e-05	0.231954955956782	0.00639354783853154	9.06192549895656e-05	0.0364920794473883	0.584676698825484	9.06192508940109e-05	0.139939002405947	9.06192550089846e-05	9.06192550196827e-05	9.06192549775513e-05
spot_74	9.14604591342392e-05	9.1460459134236e-05	0.33892230797244	9.1460459141188e-05	9.14604598744134e-05	0.557951441240698	0.10239456711263	9.14604591198304e-05	9.14604592329738e-05	9.14604594603326e-05	9.14604591342378e-05
spot_75	8.24082096376356e-05	0.989025988082052	8.24082096376308e-05	8.2408209640308e-05	0.0029609736390484	8.24082096376406e-05	8.24082095930736e-05	8.24082096542093e-05	0.00570097296570881	0.00173520784575277	8.24082096376361e-05
spot_76	0.000136081802556549	0.122319245287318	0.0787721005108008	0.000136081802556549	0.303774193847555	0.470838957366938	0.00013608180255899	0.000136081802779185	0.0234790121717027	0.000136081802677245	0.00013608180255655
spot_77	0.00138189708688064	0.000116767577159069	0.336800272837494	0.104722484141534	0.342509176991332	0.200855114932552	0.000116767577169356	0.00011676757715761	0.007997404356209	0.00526657934535327	0.000116767577159058
spot_78	0.0633354152220116	0.286367449186316	0.0442307123469641	8.79922722457775e-05	0.138683923092005	0.446023413004941	0.0016259071970336	8.79922724111161e-05	8.79922724053402e-05	8.79922721991274e-05	0.0193812108614664
spot_79	3.11955285417894e-05	3.11955284916291e-05	3.11955285294262e-05	3.11955284840841e-05	0.999593642025655	3.11955284841596e-05	3.11955284928141e-05	3.11955294053662e-05	0.000125598216985511	3.11955284466405e-05	3.11955284837047e-05
spot_80	0.653138556957351	3.61989621128248e-05	0.253268636178713	0.00198843091073502	3.61989621923023e-05	3.61989620077326e-05	3.61989625138666e-05	0.0826931557568037	3.61989621529095e-05	0.00325924834739278	0.00547097703802433
spot_81	0.00815801434093835	0.0887193980770759	7.90032025585683e-05	0.000880877615228461	0.387718826930047	0.239784544264187	7.90032020423976e-05	0.00061911254502581	0.264858511010441	0.00902370560989573	7.90032025596787e-05
spot_82	8.81226843755253e-05	0.000106644876999609	0.774937727940952	8.81226843623903e-05	8.81226848809901e-05	0.223579673395493	8.81226839416374e-05	8.81226844198247e-05	8.81226846864781e-05	0.000759094995513429	8.81226843755255e-05
spot_83	0.000194347460306773	0.000194347460307793	0.000194347460312487	0.137775400825009	0.129188249447438	0.416303814773919	0.108645964389659	0.182403411238143	0.0247114220319691	0.000194347452628729	0.000194347460306784
spot_84	8.55319930548722e-05	0.634307220054893	8.55319930548727e-05	0.364922992006243	8.55319930767819e-05	8.55319930548765e-05	8.55319936637311e-05	8.55319930521412e-05	8.55319930548746e-05	8.55319937973712e-05	8.55319930548727e-05
spot_85	0.0129961461087674	0.163838681591766	7.27952603944513e-05	7.27952604340384e-05	0.00149236797297176	0.000326399327855566	7.27952602548994e-05	0.0438344169880809	7.27952606793163e-05	0.777148011708412	7.27952603834268e-05
spot_86	0.00011676527405997	0.000116765273994052	0.260863062201954	0.00011676527406742	0.341959431922206	0.218150498483314	0.000116765273999728	0.178203875760547	0.000122539987998764	0.000116765273865097	0.000116765273994056
spot_87	0.111145411132122	0.0848559517903112	0.0230462273518483	4.17978018745906e-05	0.766345746163196	0.012769537331023	4.17977980955819e-05	4.17978018764842e-05	4.98704710614971e-05	4.17978017271205e-05	0.00162006455686398
spot_88	0.000179774869547963	0.198547284733867	0.0101045990037324	0.000179774869556143	0.00530523848846185	0.759030157266036	0.000179774869862031	0.00234575666309012	0.0237680895001847	0.000179774866102742	0.000179774869559111
spot_89	8.64078057517226e-05	8.64078057494392e-05	8.64078057491484e-05	0.149365821727218	0.225417968249933	0.520395484796859	8.64078004837624e-05	8.64078057516652e-05	9.35064847447692e-05	8.64078024651213e-05	0.104208771915295
spot_90	0.0146025135145131	0.98401445598799	7.46311250508083e-05	6.33963746496717e-05	0.000426212956411859	0.000384763351951366	6.33963747541778e-05	6.33963746346006e-05	0.000180441190697869	6.33963746871825e-05	6.33963746595222e-05
spot_91	0.0583680536870886	0.315886150214427	0.13146247983537	5.94739985887006e-05	5.94739985792849e-05	5.9473996716304e-05	5.94739990405096e-05	0.0288452671768796	0.154195737903242	5.9473998576621e-05	0.310944941191491
spot_92	9.05562992194306e-05	0.0397361106965916	0.00526302295689505	9.05562992317924e-05	0.41592691137123	0.538436789395022	9.05562992533862e-05	9.05562992343005e-05	9.38277768603905e-05	9.05563072297445e-05	9.05562992317923e-05
spot_93	0.000136274918702655	0.107272477807413	0.000136274918682914	0.000136274918685761	0.000566531063862859	0.529998167925538	0.30296817532978	0.0399201788451817	0.0168697663763424	0.00185960297710747	0.000136274918702651
spot_94	5.44314606767893e-05	5.44314632677582e-05	5.44314625685293e-05	0.241035198315165	5.44314632682622e-05	5.44314640492867e-05	5.44314634256386e-05	0.394253869096825	0.364275480883847	5.44314636384997e-05	5.44314632682692e-05
spot_95	0.000128640606556912	0.000128627998425962	0.000128644787677333	0.000128640606772467	0.000128640608271311	0.406533022838049	0.000128640609374169	0.0220944897229047	0.000128640606894796	0.570343371008467	0.000128640606606014
spot_96	0.204432035466462	0.000129710701043441	0.425159734780544	0.0278715190198216	0.127859334899513	0.000114128419598084	0.000114128421584781	0.000114128419596649	0.0357482009212876	0.000114128419642282	0.178342950530907
spot_97	0.000134412204450281	0.0001344122045165	0.190076700524867	0.000134412204995016	0.100970048043457	0.363245911222048	0.000134412205994865	0.000134412204525585	0.344766454776525	0.000134412204103734	0.000134412204516397
spot_98	0.00365099070348967	0.299886581267705	4.22575732670673e-05	4.22575732661683e-05	0.602691745664612	4.22575730179583e-05	4.22575731551307e-05	4.22575732654821e-05	0.0918004170962784	0.00171671982867751	4.22575732661236e-05
spot_99	0.0297785950340042	0.240261317879106	0.0814980251853493	7.31263836768513e-05	0.141756454485032	7.31263839459624e-05	7.31263832015591e-05	7.31263836492124e-05	7.31263836707989e-05	0.506266849114693	7.31263836707988e-05
spot_100	0.000157451284006956	0.262566510982841	0.122763413935965	0.0584694032879055	0.000157451283855552	0.250427130733424	0.000157451284034713	0.0415587428006072	0.000157451283920532	0.263427541839433	0.000157451284006953
spot_101	4.1604054279021e-05	4.1604054282091e-05	4.16040541949066e-05	4.16040542797485e-05	0.0637168556759267	0.0753453875885978	4.16040542800017e-05	0.0068553749499593	0.852904259833057	0.000928497626863832	4.16040542797393e-05
spot_102	0.000190550071119734	0.312868009763859	0.000190550071119734	0.0207424079898534	0.278582390862403	0.295584580962119	0.000190550073836769	0.0910793099920807	0.000190550071119734	0.000190550071368414	0.000190550071119705
spot_103	9.7423368322282e-05	0.0739872013307579	0.126346209938031	0.028796724305121	0.0585520216458081	0.711733302562407	9.74233683264905e-05	9.74233683306253e-05	9.74233683235626e-05	9.7423376248735e-05	9.74233683235557e-05
spot_104	3.97478978920909e-05	0.124366607026345	5.5878831583039e-05	0.0448774738348296	0.637727506269323	0.170045385038999	0.00184599441872275	0.00868041829103181	4.24052150122226e-05	3.97478979268627e-05	0.0122788352783347
spot_105	0.342398059718477	0.113024553228368	0.0881393399826823	8.54067340945451e-05	0.453666948694348	0.000106948983089171	8.54067340969616e-05	8.54067340945474e-05	0.000675186671947786	0.00164733578470783	8.54067340945544e-05
spot_106	0.0509311419031579	8.21017319558456e-05	0.163565986455841	8.21017319558459e-05	0.38906641676437	0.00958467291924321	8.21017316601246e-05	8.21017319558455e-05	0.183688610936893	8.21017334669487e-05	0.2027526623595
spot_107	0.000197981593439207	0.0521219458553838	0.083978431568484	0.000197981593439194	0.240529573319752	0.142257217909649	0.000197981593456241	0.34509126121308	0.134182239527794	0.00104740423208348	0.000197981593439195
spot_108	0.000135708331678615	0.000238374675775693	0.666407824325562	0.0127205325743308	0.0107104033039889	0.309108615128125	0.000135708331721881	0.00013570833171555	0.000135708331724757	0.000135708333655277	0.000135708331721872
spot_109	0.00428181600055212	0.138208595001522	0.000102674567729865	0.000102674567752843	0.000102674567759658	0.224571250406745	0.000102674566845552	0.000102674567771156	0.153912974786926	0.478409316398652	0.000102674567742976
spot_110	0.113456236543866	0.0754423870815361	0.000132204051150055	0.000132204051224069	0.020073511126363	0.58999033103888	0.000132204051250515	0.000132204051255085	0.198683453316643	0.00169306063660855	0.00013220405122405
spot_111	0.135544415669622	4.84285686057836e-05	4.84285717161757e-05	4.8428572563927e-05	0.863904466077005	8.13871676750526e-05	4.84285524542234e-05	4.84285713906456e-05	0.000130731122944717	4.84285574173513e-05	4.84285686046132e-05
spot_112	0.0647642841218523	0.0128791135655158	0.0173932205904236	8.95058988523106e-05	0.114472989633629	0.401246354392648	8.9505899010784e-05	0.378339136039014	8.95058988534282e-05	0.000277152091255419	0.0103592318689454
spot_113	2.05580422163768e-05	0.105053739502173	2.05580426077823e-05	2.24803157344821e-05	0.894618209460568	2.05580422186384e-05	2.05580425668187e-05	2.05580422935867e-05	0.000161664425228524	2.0558042173153e-05	2.0558042218645e-05
spot_114	0.141575801152501	0.390434672547656	0.0424353228530237	0.245147967449192	9.3394977740442e-05	0.17984586613129	9.33949775129116e-05	9.33949777310601e-05	9.33949777435632e-05	9.33949778772632e-05	9.33949777321909e-05
spot_115	0.128922289164391	0.404762942949988	0.000126826392144319	0.000126826392149508	0.324090154056076	0.140592682964718	0.000126826394768769	0.000126826392140744	0.000126826392144351	0.000870972509334247	0.000126826392144318
spot_116	8.39911336612813e-05	0.0765040453958531	0.0531108021317992	0.00218846362330778	0.479678530273577	0.388014211772636	8.39911343301146e-05	8.39911336671501e-05	8.39911336671528e-05	8.39911338337225e-05	8.39911336671467e-05
spot_117	5.723124205653e-05	0.000198786144980428	0.819725047964333	5.7231242077945e-05	0.0109984472528135	0.166181431693995	5.72312420504143e-05	5.72312420584377e-05	0.00250873390320604	5.72312420529893e-05	0.000101396830376586
spot_118	4.10963228324559e-05	0.0783053620989158	0.0685853303117371	4.10963227085939e-05	0.245793992231651	0.0317915790115021	4.10963231150634e-05	0.562957006482174	4.1096322707947e-05	4.10963227959685e-05	0.0123612482498605
spot_119	0.0398990774193334	0.293066728176352	4.08904884348712e-05	4.08904866493918e-05	0.621028453606275	0.0359441675445621	4.0890488484126e-05	0.00644637750554208	4.12365864094814e-05	4.08904884620443e-05	0.00341039720949529
spot_120	7.9601277664444e-05	0.176224597966048	7.96012776648301e-05	7.9601277664445e-05	0.430353929663578	0.392774291336561	7.960127772401e-05	7.96012776706528e-05	8.99720900725832e-05	7.96012776881865e-05	7.96012776644419e-05
spot_121	0.187463892752717	0.255190845642723	0.0637145327790129	0.00140406575167504	0.463396867527332	0.0279788393012992	0.000139308973613875	0.000139308973682944	0.000139308973652562	0.000139308973888433	0.000293720350403701
spot_122	6.19507698137626e-05	0.101449860609911	6.19507698134897e-05	6.19507698129472e-05	6.19507693188971e-05	0.321733857868542	6.19507682169216e-05	0.44673077737276	6.19507698602417e-05	6.19507687193277e-05	0.129651848763231
spot_123	6.5657562979412e-05	0.14575052064889	6.56575628982793e-05	6.56575629816958e-05	6.56575629672501e-05	0.839801910770254	6.56575637205838e-05	0.013922308075382	6.56575630225179e-05	6.56575639256344e-05	6.5657562979414e-05
spot_124	8.76520258159686e-05	8.76520258166292e-05	8.76520257956209e-05	0.243397528293146	8.76520257392548e-05	0.746632509680861	8.76520258293987e-05	8.76520258185168e-05	8.76520258185172e-05	8.76520257745762e-05	0.00926874581958419
spot_125	6.35171077964465e-05	0.0558541654370789	6.35171077964409e-05	6.35171077976202e-05	6.35171076685369e-05	0.16494999322398	6.35171077289124e-05	0.585725050702618	6.35171077527649e-05	6.35171078321178e-05	0.193026170881949
