	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
spot_1	0.09042803982746116	0.3479134294990168	0.2515561643868164	0.0036106598172562154	0.22882397688047781	0.04597082548222132	0.0013530406862946633	0.007125981925661888	0.006134219831662568	0.0031455115956400582	0.013938150067491035
spot_2	0.0834085019459456	0.09579946333623096	0.06207461446833541	0.024578680548558315	0.020049165836783716	0.4354361725516592	0.0021951730301261077	0.2438648912726965	0.0034511774946465196	0.0034304649589708995	0.025711694556046688
spot_3	0.12432336002956558	0.17418647777103344	0.10306858506931549	0.008799445889705245	0.04164993322601164	0.2999926535162774	0.0012906303152465566	0.0622990928083867	0.17638845441755335	0.003186654122496708	0.004814712834407818
spot_4	0.03991548056446562	0.1743815197236995	0.0782394607608851	0.009443776359456556	0.1116132533995063	0.4779004751238803	0.001511700844409516	0.017983558706072777	0.0062201856342392284	0.0038267371022025617	0.07896385178118269
spot_5	0.02891995565911708	0.1237309943868784	0.07082609848687316	0.006782878403049223	0.1300147456087665	0.37860328408517974	0.0015111687199968384	0.11945725444245525	0.023505595709499182	0.1043106303839299	0.01233739411425464
spot_6	0.06995088851046591	0.06944493955636534	0.058033339368905056	0.38144710158086687	0.21092799060007228	0.1507471892902714	0.001011091029494496	0.047739881222855086	0.006524879188349423	0.0021589322667246607	0.0020137673856294265
spot_7	0.007606176030098371	0.18676303802316652	0.16518212007885702	0.006656003262523379	0.022986161139591482	0.48072232904206674	0.0014803495036648116	0.06647577542631054	0.020557358070538878	0.028336307432068355	0.013234381991113783
spot_8	0.056200351162671636	0.09653952638026142	0.06431064739666563	0.3397114476877375	0.030284088585690674	0.34866954923696786	0.0006386714176415731	0.005622606424558083	0.011509031719125498	0.042224221656927914	0.0042898583317521315
spot_9	0.042565673335751134	0.1790110775001225	0.06353297044496854	0.1165889381811501	0.2329516646305864	0.12031315522449812	0.0034406936662156077	0.22520829458931185	0.0068683603374485695	0.0027730156695275265	0.0067461564204197005
spot_10	0.004192270133376804	0.05466166120739065	0.037773213062235925	0.19820833217079742	0.47482022087197334	0.03405752862278104	0.00045996292292100786	0.0040361634711213335	0.13215410138796968	0.05101324270353026	0.008623303445902628
spot_11	0.09012113806114264	0.14727157947333563	0.07238495650691003	0.006659417125027603	0.22392492383024898	0.3043560208801047	0.11173364859768613	0.008693329498257489	0.020392288650275595	0.006497445289304038	0.007965252087707033
