	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
spot_1	0.08307444919564187	0.34811222807263875	0.23962091107384098	0.003566727396177484	0.24477482337031303	0.04851335382265768	0.001304394369191098	0.006966930319436015	0.0064290112282412255	0.003071444586033575	0.014565726565828243
spot_2	0.10275440817982039	0.10559761622699777	0.07814116852492665	0.03337714485444415	0.016554481981332074	0.38889136805868557	0.0021386589842302918	0.23604543289385987	0.002943830472263365	0.0034303506374716215	0.03012553918596822
spot_3	0.06916812029520412	0.22930098836429358	0.12799386680792352	0.008515650633629909	0.03877295083256217	0.2897480928026749	0.009829191979198532	0.0603138038975995	0.1579910055508808	0.0033113306171719085	0.00505499821886107
spot_4	0.03552216190655528	0.16475844709193074	0.08683034435935308	0.010209947407436559	0.12698697428824823	0.46350512642580044	0.0016648558217420737	0.019230567672790633	0.006979107979201502	0.004223420695147196	0.0800890463517941
spot_5	0.054056189924077805	0.0859621735510056	0.07414477555660472	0.006259487131911734	0.1255744812006287	0.38279037545331907	0.0013887705378796626	0.11365349688534844	0.016606964052518484	0.118928089735222	0.0206351959714838
spot_6	0.08051668075829299	0.06690194094878327	0.05137265769689985	0.37558053179438655	0.1784540890382142	0.17509566428318257	0.0010577495324293642	0.0532909739541266	0.006174929768081631	0.002407259082552811	0.009147523143050246
spot_7	0.007237156329955752	0.21947852050539618	0.17566672411170775	0.005478900778389478	0.017909947735895534	0.4336993575983578	0.0013372542481221777	0.0703262302904532	0.020729298440214608	0.03825104456064055	0.009885565400866976
spot_8	0.006692724750756858	0.1529680619849961	0.06655756361678111	0.35348867913990345	0.04183270252752186	0.3019861665984162	0.0007704006619655156	0.005390776450248771	0.0033959866121215185	0.06311840162953501	0.0037985360277535615
spot_9	0.046746969573272436	0.18775208958440123	0.06693025176759619	0.1309863636550744	0.21581297994305257	0.11340911157769795	0.014376904603995449	0.21043941227896915	0.006928901224813283	0.0031280722226515777	0.0034889435684758306
spot_10	0.03201276665218905	0.06163910232390616	0.041253408184478514	0.2068555001585413	0.4807560493838144	0.03322877272963794	0.00043197280121512444	0.003626787298580184	0.08092677931276344	0.05369658567206869	0.005572275482805198
