barcode	1	2	3	4	5	6	7	8	9	10	11
spot_1	0.0	0.08974328391277965	0.03085108741991845	0.04699027397883856	0.5500496589114616	0.16473010338935687	0.00830552231156538	0.026067216478107495	0.08326285359797188	0.0	0.0
spot_2	0.008559650279272173	0.08232307921946086	0.04564640256615855	0.02136416990823211	0.4558264787082774	0.33632644649506466	0.0	0.007167895397191473	0.03024365578368895	0.0	0.012542221642653775
spot_3	0.033541092388154566	0.12030897396440757	0.04935553417614337	0.009908651158638714	0.24027675854435998	0.44697640635152946	0.0	0.06846457007278273	0.03116801334398353	0.0	0.0
spot_4	0.0	0.022329310368625725	0.0	0.1305208291438227	0.0	0.34113804524324043	0.014988414656011308	0.0	0.026878801039470476	0.0	0.4641445995488293
spot_5	0.0044016279284738325	0.12516718997026635	0.09282694139188896	0.02259263000859795	0.5112185631197546	0.03901467570121326	0.013264548315719507	0.15487150184447326	0.02500810991886625	0.0	0.011634211800746032
spot_6	0.0	0.07630130304608182	0.019821394996560455	0.01900968374199241	0.7818213300084772	0.07883350107318746	0.009549484177712796	0.0	0.0028198770658093286	0.0	0.011843425890178583
spot_7	0.029751245413668727	0.16000064088148172	0.06052469020414504	0.2732574776032042	0.010788228320585408	0.41367009546982797	0.0009979107365091504	0.0	0.005624247349622117	0.0	0.04538546402095552
spot_8	0.005703825635762159	0.11033354079735862	0.24242139736615287	0.29365544049301556	0.019063428327820625	0.3182866142967435	0.0	0.0058288571648942855	0.004706895918252357	0.0	0.0
spot_9	0.00416696352530295	0.0753272456363421	0.03643358291073571	0.39917918626098475	0.0008380316243569391	0.47497738573713727	0.0	0.009077604305140236	0.0	0.0	0.0
spot_10	0.2309454940728188	0.17567323260111087	0.17295124847685633	0.017430716999290573	0.014577238478968411	0.29792699966486225	0.015907991454095986	0.07458707825199673	0.0	0.0	0.0
spot_11	0.03312135846357291	0.0793138940166909	0.1280127450878097	0.0019253172944624247	0.038642817653970846	0.6299436231989131	0.0020756919607601712	0.0	0.012619310654855756	0.0	0.07434524166896431
spot_12	0.0	0.0	0.3975192303421608	0.0038301100320876007	0.0	0.5103185063376032	0.0	0.04681532711709473	0.0	0.0	0.04151682617105349
spot_13	0.0	0.2530456191210008	0.11602411160707053	0.006367731301166914	0.0	0.5094807878656172	0.07497268752457531	0.0	0.026371549597030353	0.0	0.013737512983538733
spot_14	0.030801010503318273	0.0726634022091894	0.032882693747670826	0.12633434758520484	0.2655617572528754	0.029153775251214632	0.00782526819084063	0.3664247709717127	0.06835297428797336	0.0	0.0
spot_15	0.004171658212435088	0.19685443056982938	0.08190998068175667	0.007443730719784924	0.0	0.6961663652177409	0.0	0.0	0.0	0.0	0.01345383459845299
spot_16	0.04688534238192539	0.0891773774499358	0.19511308282753573	0.011035242695024022	0.06828008181053617	0.5782077402492499	0.0008470449252327861	0.0	0.005369208498550606	0.0	0.0050848791620095755
spot_17	0.1497581820404667	0.08619555444433077	0.07009873331919649	0.0	0.5790541304054184	0.012240608908238209	0.0	0.10265279088234944	0.0	0.0	0.0
spot_18	0.011654925850365063	0.0625235902089273	0.018049117832853265	0.08924918964631601	0.19783161363002816	0.40776555879076365	0.18050854415636847	0.02311463203356729	0.0	0.0	0.009302827850810753
spot_19	0.007057641866970378	0.06778048120618733	0.08231396145586413	0.7759413586342195	0.022915224652768927	0.017237055297578373	0.0	0.007099359228923065	0.0	0.0	0.01965491765748829
spot_20	0.02042098277887884	0.08869814400845684	0.11498910253201673	0.6057108002844163	0.004924445860857765	0.023384258296138355	0.00773365846031564	0.004046692093364297	0.04316376464001716	0.0	0.08692815104553805
spot_21	0.07907516430767715	0.033930297976627714	0.03122587310301895	0.1959294143208172	0.032881862701381534	0.05328453921172549	0.0015668450977505497	0.3387586329160184	0.2333473703649832	0.0	0.0
spot_22	0.0	0.12463350028393781	0.16701404258500882	0.03369923411303438	0.4472443933266492	0.20280049977116235	0.0021217735665746006	0.013443214890531161	0.009043341463101354	0.0	0.0
spot_23	0.26917184531424515	0.18421276178822332	0.030765415514243	0.010288213136197826	0.01142027176716684	0.4333861846301323	0.018018450720286162	0.025913923268024778	0.01595325418590962	0.0	0.0008696796755710213
spot_24	0.0	0.2797075573816447	0.1543425073783748	0.023420980780763503	0.030219794773675993	0.02472060103359096	0.0	0.002188455698553556	0.47921979828488537	0.0	0.006180304668511112
spot_25	0.001227196343653711	0.09164785185322603	0.051268592768143474	0.7942658638701068	0.0	0.0422871891655128	0.0	0.004604287613106862	0.0006848454426510368	0.0	0.014014172943599386
spot_26	0.5099769546332419	0.15801395014209252	0.278164033516239	0.021416209325989814	0.010470622916765884	0.021958229465670828	0.0	0.0	0.0	0.0	0.0
spot_27	0.0	0.07670715186473542	0.07059792824047283	0.3924500380759781	0.3049685980961743	0.021456952962856553	0.0016351229403261467	0.08066026754112411	0.030121336038810318	0.0	0.021402604239522224
spot_28	0.02390559265075525	0.14701383197975	0.05635939650906554	0.029116047931924367	0.2618639333748419	0.3835556430532018	0.0	0.008337839240697609	0.07616864513369766	0.0	0.013679070126065807
spot_29	0.0154959371495328	0.15608015355287946	0.05696962626177603	0.02321329983798079	0.003864868297220029	0.33564468745961623	0.0	0.37784049957472904	0.030890927866265752	0.0	0.0
spot_30	0.14679168645086532	0.01845588715894243	0.713903076071439	0.0	0.0	0.006749915440432268	0.0	0.027788462863797436	0.0	0.0	0.08631097201452353
spot_31	0.005677995705905084	0.0	0.4286543122471254	0.010459138830246547	0.0	0.5542799802420751	0.0	0.0009285729746478168	0.0	0.0	0.0
spot_32	0.05648411793732973	0.09797939046224027	0.021655001167192205	0.18711787301350202	0.3192722467695001	0.08579554226566904	0.0	0.0018022884287496176	0.20697166094612124	0.0	0.022921879009695785
spot_33	0.023884815371531528	0.040656678409739105	0.04009515951870381	0.14142473281523327	0.3837627051048126	0.17424755307468093	0.002150944151846966	0.08214878262510181	0.10454616419100601	0.0	0.007082464737343722
spot_34	0.05847380177529935	0.07410784621050395	0.03386575241417573	0.20683397557554287	0.005593109373871418	0.1645620635645451	0.220432609559849	0.1205727388390425	0.11208465249554436	0.0	0.003473450191625636
spot_35	0.01905792067976671	0.11909674735570266	0.08568533232072342	0.03454653636152019	0.36332150471817587	0.033625740257364936	0.003676528841222833	0.2385481474758928	0.09165933596468892	0.0	0.010782206024941792
spot_36	0.0	0.07322497780628924	0.0738802387792355	0.08373394896228548	0.295628266274202	0.27424718817899596	0.0005319484544086022	0.0076922207492997816	0.07022095625799693	0.0	0.12084025453728663
spot_37	0.0005189469316901544	0.05038135017079816	0.11067502117754954	0.02068836607269132	0.1635718094931393	0.09373043410768728	0.0	0.011880144176290098	0.5133171420718028	0.0	0.03523678579835137
spot_38	0.0013031011524328921	0.11007574305936607	0.010499465064571617	0.009841823042590665	0.19719667352170225	0.5898159696766057	0.0025286945466151353	0.0061531382582204865	0.06965656461841699	0.0	0.002928827059478114
spot_39	0.09088907038057731	0.21673542631167647	0.055553056178912465	0.30948220012557687	0.0	0.31487773232201316	0.012462514681243684	0.0	0.0	0.0	0.0
spot_40	0.0026965236823944553	0.0639991406939906	0.10341941079668493	0.012250242259880794	0.2128831461885192	0.5940870565577941	0.0	0.0	0.010664479820735947	0.0	0.0
spot_41	0.0	0.04751160952085019	0.0	0.027579666257872337	0.887501462062513	0.011859454930887654	0.004969824370423695	0.0	0.020577982857453145	0.0	0.0
