B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono.Macro	Myofibroblasts	Plasma	Tprolif
spot_21	2.30350397246977e-05	0.0452322437680459	0.293010442953493	2.30350397249526e-05	2.30350397206929e-05	0.635018699257978	0.0247046887608679	2.30350397275588e-05	0.00189571502180528	2.30350392352116e-05	2.30350396762874e-05
spot_22	6.19017351788905e-05	0.343812759730125	6.19017351796752e-05	6.19017351932592e-05	6.19017353522274e-05	0.655630124637738	6.1901735172649e-05	6.19017352112577e-05	6.19017351954197e-05	6.19017506146829e-05	6.19017350390317e-05
spot_23	0.000144329732442788	8.84082477191684e-05	0.209674895759606	8.32991566360726e-05	8.32991566347689e-05	0.257213227907743	0.13175208976416	0.400710552810713	8.32991562767796e-05	8.32991512676932e-05	8.32991568007503e-05
spot_24	0.00468741366745494	6.64459132812595e-05	0.315456649061643	6.64459132812778e-05	6.64459133066823e-05	0.668726387634439	0.00780057565213662	7.54833140719574e-05	6.64459132900773e-05	6.64459126496548e-05	0.00292126110444509
spot_25	2.88069912135986e-05	0.325514591350636	0.0643010268501146	2.88069912136089e-05	2.88069929768261e-05	0.60995392586991	2.88069913313326e-05	2.88069912270399e-05	2.88069924903661e-05	2.88069876727784e-05	2.88069912136059e-05
spot_26	0.0106126791659011	0.0762921396771803	0.15976857502362	0.00380554484771068	4.53707385366424e-05	0.746914395063235	4.53707382172344e-05	0.00237981252962794	4.53707381966634e-05	4.53707395699367e-05	4.5370738204278e-05
spot_27	4.10079710860047e-05	0.0936725515522829	0.109654074232693	4.10079710823289e-05	4.10079723074333e-05	0.786857882121052	4.10079718949039e-05	0.00952728843047413	4.10079710823286e-05	4.10080087602249e-05	4.21557972855982e-05
spot_28	5.9033880250489e-05	0.00017609252500078	0.528326462401933	5.90338802504892e-05	0.000509014147205042	0.470575193762808	5.90338802877345e-05	5.90338802820057e-05	5.90338802543131e-05	5.90338814772465e-05	5.90338802504875e-05
spot_29	3.96650552207593e-05	3.9665055220729e-05	0.209007489148103	3.96650552207406e-05	3.96650549816371e-05	0.49196598982172	3.96650552215966e-05	0.298705959322004	3.9665055220743e-05	3.96650560085731e-05	4.29063210773674e-05
spot_30	0.00150118652245875	0.00867349837651164	0.219543531277496	3.97346467069551e-05	3.97346467108037e-05	0.769021366205527	3.97346467154268e-05	3.97346467115176e-05	0.00102200973855079	3.97346458412555e-05	3.97346467700117e-05
spot_31	6.02072335912152e-05	6.33539943249581e-05	0.261952074272922	6.02072335901852e-05	6.02072336141797e-05	0.737502913867257	6.02072344962365e-05	6.02072336008077e-05	6.02072336532483e-05	6.02072292047243e-05	6.02072337460805e-05
spot_32	4.6691529822303e-05	0.172183148267546	0.0200059975880961	0.00275951455162962	0.00159061850118409	0.543192334983687	4.66915298177048e-05	0.260034928458879	4.66915298223039e-05	4.66915296936244e-05	4.66915298223026e-05
spot_33	4.45632351006705e-05	0.0982765739509914	0.285906593428579	0.000459770429174536	4.45632349402177e-05	0.615045119544877	4.45632351055546e-05	4.45632351052161e-05	4.45632351025684e-05	4.4563235564807e-05	4.45632354586069e-05
spot_34	0.00138773289660242	0.102025951688814	0.141361920941471	4.5356526182629e-05	4.53565255291047e-05	0.648522753097299	4.53565264338405e-05	0.106429502217053	4.53565261978798e-05	4.53565282357652e-05	4.53565261826345e-05
spot_35	9.20594039521173e-05	0.255812259992384	0.0350880147388014	9.20594039458772e-05	9.20594037035653e-05	0.708363250045357	9.20594037605503e-05	9.20594039445085e-05	9.20594039748901e-05	9.20594024718794e-05	9.20593977048592e-05
spot_36	6.34373458663397e-05	0.346753926040223	0.15607731133341	6.34373458723926e-05	0.00119420234472235	0.495530498859793	6.34373457748846e-05	6.34373458500205e-05	6.34373458815054e-05	6.34373467339785e-05	6.34373458724792e-05
spot_37	4.12313699363607e-05	0.0781594459522243	0.175494447590272	0.012891360294497	4.1231369952227e-05	0.433562723259156	4.12313699173107e-05	0.296632034252923	0.00305383180149193	4.12313697627035e-05	4.12313698676515e-05
spot_38	6.24150936767672e-05	6.24150936767735e-05	0.257415316682402	6.24150936843174e-05	6.24150936908456e-05	0.742022947470191	6.24150936816991e-05	6.24150937275545e-05	6.24150937118322e-05	6.24150978797561e-05	6.24150936767576e-05
spot_39	6.76775908516802e-05	6.76775908516842e-05	0.17249261836242	0.00135045339739197	0.00762772311493682	0.81665928242977	0.000367741088711439	6.7677590831127e-05	0.00116379364759916	6.76775958421658e-05	6.76775907944637e-05
spot_40	0.000141710977687267	0.336318807074972	0.0472551472593317	0.000141710977724038	0.000141710977553349	0.608837746322181	0.000141710977699218	0.0031861422590744	0.00355189121973709	0.000141710976333481	0.000141710977706399
spot_41	3.10250399332231e-05	0.240468048660806	0.154022029481907	3.10250399207529e-05	3.10250400052197e-05	0.60526172153775	3.10250397895338e-05	3.10250399435126e-05	3.10250399328191e-05	3.102504007877e-05	3.1025039933225e-05
spot_42	9.11428077893571e-05	9.11428077967283e-05	0.421583334982156	9.11428077729594e-05	0.00456269465944432	0.573124827896087	9.11428077950991e-05	9.11428077818934e-05	9.11428077398478e-05	9.11428078409457e-05	9.11428077967306e-05
spot_43	2.99803296873628e-05	0.312347876526367	0.188026133574642	2.9980329716752e-05	2.99803296934536e-05	0.499303180362628	2.99803296595501e-05	2.99803297647488e-05	2.9980329787724e-05	2.99803305980979e-05	0.000112947227455792
spot_44	4.28195586113159e-05	0.0619703510652104	0.294894324383026	4.28195586148619e-05	4.28195586968289e-05	0.64183020784036	0.00100537980113747	4.28195586030066e-05	4.28195585927698e-05	4.28195585355672e-05	4.28195586113117e-05
spot_45	4.46022700579634e-05	4.46022700579532e-05	0.150133694427708	4.4602270057407e-05	4.46022700903785e-05	0.493957196548403	4.46022700741473e-05	0.347188451293127	4.46022700383251e-05	6.04214345908839e-05	0.00839262267579565
spot_46	9.5587586753028e-05	9.55875867530412e-05	0.191644444000552	9.55875867530111e-05	0.00858451801370509	0.670236430722008	9.55875864880969e-05	0.124666270328592	0.00426811966610783	9.55875802488025e-05	0.00012227934203868
spot_47	3.50610199935274e-05	0.15042727383183	0.106955204493207	3.50610200013657e-05	0.00334136453951554	0.738480580873466	0.000585210138282044	3.50610199893146e-05	3.50610176355367e-05	3.50610260859169e-05	3.50610199939463e-05
spot_48	8.15453937770231e-05	8.81268433249733e-05	0.284290709820819	0.000176550512418642	0.0106764282840047	0.496591073306016	8.1545393786227e-05	0.207769384264994	8.15453937777553e-05	8.1545393304346e-05	8.15453937770339e-05
spot_49	0.000128360020093422	0.668875613505007	0.000128360020093423	0.00362827463057961	0.000128360020250928	0.226475600719287	0.0718851345581084	0.0283652164623774	0.000128360020192825	0.000128360023135486	0.000128360020874128
spot_50	2.9317926076193e-05	0.0588371117534207	0.133066187758438	0.00129972787083971	2.93179260856855e-05	0.805974081807574	2.93179259519859e-05	0.000496140013912202	2.93179260829396e-05	2.93179270631033e-05	0.000180161164555446
spot_51	4.53551351834991e-05	0.034764433965171	0.199072600046091	4.53551351822033e-05	0.000523933394239256	0.763271279926184	4.53551352019943e-05	4.53551351801046e-05	0.00209562185722639	4.53551351858334e-05	4.53551351546068e-05
spot_52	4.08620765452631e-05	0.212404187773762	0.0857509430685629	4.08620765181076e-05	0.00222733683703862	0.348039909072224	4.0862076494847e-05	0.351332450787845	4.08620765174953e-05	4.08620779738366e-05	4.0862076518109e-05
spot_53	6.78982432005231e-05	6.45034238742776e-05	0.188033112047827	6.45034238822971e-05	6.45034240546315e-05	0.633627729108835	6.45034239861196e-05	0.177815097492754	6.45034238615766e-05	6.45034256630638e-05	6.91425620612059e-05
spot_54	3.04765216014874e-05	0.229204451008911	0.0593951698108283	3.04765216014827e-05	3.04765216551856e-05	0.711144152695836	3.04765227298615e-05	3.04765216016958e-05	3.04765206427957e-05	3.04765232110014e-05	4.28908313813515e-05
spot_55	4.42511655579401e-05	4.42511655548285e-05	0.119272130311742	4.4251165551222e-05	4.42511656478649e-05	0.880329609199102	4.42511654845774e-05	4.42511655475109e-05	4.42511655548272e-05	4.42511647017539e-05	4.42511655548278e-05
spot_56	2.03258942167339e-05	0.0124184197539717	0.241215873982331	2.03258942167351e-05	2.03258942240118e-05	0.74620309911153	2.03258942311487e-05	2.03258942179249e-05	2.03258942138391e-05	2.03258926548199e-05	2.03258941927465e-05
spot_57	2.17097184342681e-05	0.025315651743955	0.127434508257849	2.1709718434264e-05	2.17097184618649e-05	0.707505984707668	2.17097184375711e-05	0.139591887262523	2.17097184342657e-05	2.1709717349927e-05	2.17097184517432e-05
spot_58	0.000892917499326186	0.221527991452584	0.000135247852133442	0.00202733649530712	0.000135247852095955	0.482869033616802	0.000135247852132353	0.291871233820362	0.000135247852156001	0.000135247855559746	0.000135247851541441
spot_59	4.21007020497974e-05	8.70629260315666e-05	0.302114838666809	4.21007020550489e-05	4.21007020935388e-05	0.69622223066692	4.21007020430052e-05	0.0012811628250139	4.21007021251254e-05	4.21007028091994e-05	4.21007020497976e-05
spot_60	3.44869798639705e-05	0.171743969675433	0.170074112431447	3.44869798682828e-05	3.44869798206939e-05	0.65521577672619	3.44869798753819e-05	0.0027247323200565	3.44869800452657e-05	3.44869675086346e-05	3.44869798915061e-05
spot_61	4.60555966835545e-05	4.60555966929578e-05	0.151691807184721	0.00242375300868704	4.60555967420692e-05	0.844483799372811	4.60555966910009e-05	4.60555966914785e-05	4.60555966988203e-05	4.60555974501645e-05	0.00107825125613165
spot_62	9.2147574087635e-05	0.118851213290546	0.0940508867271615	9.21475740887457e-05	9.21475738117968e-05	0.33463176626685	9.21475738395387e-05	0.451821100695987	9.2147574109784e-05	9.21475754307494e-05	9.21475740876327e-05
spot_63	4.18670676362816e-05	0.09432790260991	0.0644149603250293	0.00288891497907605	4.18670676347231e-05	0.720324082348014	6.16634097533106e-05	0.0899665328460713	0.0277003002174702	4.1867067050581e-05	0.000190042062354562
spot_64	6.1377035612542e-05	0.229415696384851	0.175163396254146	6.13770356157531e-05	0.00823296501908091	0.58652185153493	6.1377035214274e-05	0.000297828594816602	6.13770356149477e-05	6.13770345020695e-05	6.13770356157534e-05
spot_65	4.11343069747171e-05	0.0240105174006368	0.244987960881939	0.00111953400237093	0.0430215639175624	0.683868927574299	0.00155136116325706	0.000430282494947183	0.000886449647142516	4.1134303899047e-05	4.11343069713515e-05
spot_66	0.000135703626889734	0.334651888016006	0.00013570362686117	0.00566026082477932	0.00657208512514457	0.652165840646282	0.00013570362687548	0.000135703626877788	0.000135703626861245	0.000135703626067996	0.000135703627354153
spot_67	6.11810464345802e-05	6.11810464354505e-05	0.255450377047618	6.11810464354614e-05	6.11810464717655e-05	0.740693187532194	0.00336698704815331	6.11810464323016e-05	6.11810464347093e-05	6.1181047011195e-05	6.11810463785796e-05
spot_68	6.17667382913983e-05	6.17667382878922e-05	0.314210500853522	6.17667382975589e-05	6.17667382347742e-05	0.680758900797702	6.17667383941595e-05	6.17667382935751e-05	0.00453646444301019	6.17667376810095e-05	6.1766738286059e-05
spot_69	0.0368631406737135	0.153566761706222	0.15184258786399	4.08009683002389e-05	4.080096822375e-05	0.619621192773038	4.0800967791178e-05	0.0378615111741386	4.0800968329067e-05	4.08009679542813e-05	4.08009683002123e-05
spot_70	1.31300849129969e-05	0.0253432905362081	0.261520955760997	1.31300849129904e-05	0.00124928643354994	0.434883858522032	1.31300848870244e-05	0.274584793897887	1.31300849085912e-05	1.31300848867919e-05	0.00235216442481665
spot_71	0.000104165355311081	0.287368486744838	0.0225502279517031	0.000104165355314417	0.000104165355225966	0.689247962459975	0.000104165355494519	0.00010416535538995	0.000104165355374294	0.000104165356054268	0.000104165355319403
spot_72	4.56629429115848e-05	0.0862400890651793	0.104145851666956	4.56629429238782e-05	4.56629433731767e-05	0.809248755712523	4.56629430155365e-05	4.56629430504094e-05	4.56629433214529e-05	4.56629538295962e-05	4.56629429167867e-05
spot_73	6.37904889564585e-05	0.0331592464283172	0.209480819228196	6.3790488964435e-05	6.37904891039622e-05	0.321394195162561	6.37904889148654e-05	0.435519205756092	6.37904889456488e-05	6.37904909927923e-05	6.37904889565069e-05
spot_74	2.982893352099e-05	0.114657399441565	0.0807767187452805	0.000767802402611612	2.98289335397462e-05	0.803589276888742	2.98289332396042e-05	2.9828933520064e-05	2.98289335216939e-05	2.98289209307304e-05	2.98289335277256e-05
spot_75	2.68699329883791e-05	0.0986509212584454	0.0782285208875277	2.68699330029948e-05	0.00145282074188194	0.820413711544538	0.00109280596860114	2.68699329967615e-05	2.68699330028699e-05	2.6869934357505e-05	2.68699326569443e-05
spot_76	4.06865295312601e-05	0.0140698098014164	0.281089787746003	4.06865295307479e-05	4.06865295253128e-05	0.585020327367906	4.06865295122447e-05	0.119535269378869	4.06865295333015e-05	4.06865286401574e-05	4.0686529531264e-05
spot_77	6.5067875607156e-05	0.0471285178277532	0.227775818504738	6.50678756155339e-05	0.000767221181302139	0.721154212556095	6.50678764767971e-05	0.00278382266773152	6.50678756323935e-05	6.50678834416979e-05	6.50678756071603e-05
spot_78	3.06762614882023e-05	0.0531839141556686	0.257533791556036	3.0676261488281e-05	3.06762620596867e-05	0.394285564973886	3.06762614937656e-05	0.294781995487986	3.06762614935673e-05	3.06762570529922e-05	3.06762613470809e-05
spot_79	2.90878360648082e-05	0.175166643438698	0.211152406478908	2.9087836061827e-05	2.90878359792832e-05	0.613448247398362	2.90878356161478e-05	2.90878360840481e-05	2.90878360675807e-05	2.90878320930727e-05	2.90878360648012e-05
spot_80	0.0307285783207302	9.57105025050799e-05	0.168956912140433	5.06478475810085e-05	5.06478474606929e-05	0.74712951757517	5.064784764746e-05	0.0527390271075456	5.06478475767089e-05	5.06478473688584e-05	9.70151159808858e-05
spot_81	0.00147374366759947	0.00808693085933268	0.161064182083372	1.85257270113777e-05	1.85257270108869e-05	0.829245463300588	1.85257270338366e-05	1.85257270113782e-05	1.8525727011378e-05	1.85257270457796e-05	1.85257269834743e-05
spot_82	1.40035095383102e-05	0.00306482594190468	0.1638029460117	0.00854198420382033	0.0462636125198019	0.737415149636684	1.40035142560271e-05	0.0408414641432299	1.40035095383115e-05	1.40034994966573e-05	1.40035100297668e-05
spot_83	6.59478656833648e-05	0.000203449173134407	0.280084207082392	6.59478657032103e-05	6.59478658149359e-05	0.719184760816755	6.59478659481807e-05	6.59478656548635e-05	6.59478656866878e-05	6.59478675429632e-05	6.59478656841843e-05
spot_84	1.03807827549668e-05	0.0450745178539672	0.212943729107826	1.03807827549421e-05	1.03807827361097e-05	0.741897857263107	1.03807828097725e-05	1.03807827589052e-05	1.03807827549423e-05	1.03807717155071e-05	1.12303068147477e-05
spot_85	0.0114898266993364	0.0375676615312032	0.227288142492632	3.13688589136799e-05	3.13688589503653e-05	0.663812084770688	3.13688589176495e-05	0.0596511242002111	3.13688588796769e-05	3.13688590661769e-05	3.43160112023941e-05
spot_86	5.9191387156521e-05	0.00926928575795108	0.178881104195034	0.000689069695805061	5.91913871637399e-05	0.810089669788509	5.91913872045593e-05	5.91913871718876e-05	0.000628503100590342	5.9191390278234e-05	0.000146410523135076
spot_87	8.35436729383649e-05	0.496938932296221	8.35436729383653e-05	8.35436729487834e-05	8.35436729015182e-05	0.441162492525107	0.0612302257904105	8.35436728945027e-05	8.3543673379346e-05	8.35436773216168e-05	8.35436729383476e-05
spot_88	0.00234321317989536	0.0263123126438717	0.271548823413318	1.40339723301274e-05	1.40339723586307e-05	0.695575949947149	1.40339723213263e-05	0.00413549698183931	1.40339723290931e-05	1.40339722578662e-05	1.4033972330127e-05
spot_89	4.23621884847828e-05	4.23621884609267e-05	0.140944396033654	4.23621884634623e-05	4.23621885161495e-05	0.858674344268551	4.23621884494055e-05	4.23621884662113e-05	4.23621884839523e-05	4.23621900175272e-05	4.23621884526728e-05
spot_90	2.50388847149854e-05	0.0102931080501753	0.2008672885303	2.50388847153993e-05	0.000494673594141354	0.784807205424027	2.50388847157692e-05	2.50388847155128e-05	0.0033874910928577	2.50388849217949e-05	2.50388847154e-05
spot_91	2.78495311225021e-05	0.000223177898854723	0.166941763057312	2.78495311187112e-05	2.78495311179565e-05	0.832612262754266	2.7849531853187e-05	2.78495311187112e-05	2.78495304017158e-05	2.78495717370762e-05	2.78495310967485e-05
spot_92	1.93678780883553e-05	0.0235998575868625	0.152888355785041	0.00943301769669686	1.93678780809425e-05	0.790756592275225	1.93678780909809e-05	0.000957533080692551	0.0222678041850033	1.93678781282698e-05	1.93678780905768e-05
spot_93	3.41481347993099e-05	0.158318389849614	0.0775877825647873	0.0016546328554271	3.17202343581073e-05	0.741803756400582	0.00269569425856451	0.0177787149988907	3.17202343308499e-05	3.17202343017339e-05	3.17202343444275e-05
spot_94	6.03612538607742e-05	0.0682955987500308	0.155087540823926	6.03612538769346e-05	0.000403283171044634	0.720569725245142	0.0552816844875409	6.03612538852316e-05	6.03612538461852e-05	6.03612529554012e-05	6.03612538914211e-05
spot_95	4.62215546537009e-05	0.0337774350720162	0.201674709710432	4.62215546471393e-05	4.62215547950169e-05	0.662011148299885	4.6221554777668e-05	0.0996664107857799	4.62215546234517e-05	4.62215560992359e-05	0.00259296680229119
spot_96	6.34432485265235e-05	0.275404884616991	0.0210954265033618	6.34432485265247e-05	6.34432485518008e-05	0.601604288859214	6.34432488510508e-05	0.101451297279344	6.34432485350828e-05	6.34432495718562e-05	6.34432485265263e-05
spot_97	3.18789747964e-05	0.144065975560067	0.176956777608005	3.18789747894428e-05	3.1878974753226e-05	0.676483367644839	3.18789746751339e-05	0.0022707263635596	3.1878974790216e-05	3.18789749357937e-05	3.18789747894434e-05
spot_98	2.92285087184204e-05	0.204162533117457	0.132516101327109	2.92285087220386e-05	2.92285084313333e-05	0.663087537486774	2.92285087153996e-05	2.92285087251184e-05	2.92285083663406e-05	2.92285085946979e-05	2.92285083864144e-05
spot_99	0.0225904655379786	4.23209416241321e-05	0.349936040432422	4.20321992582219e-05	4.20321992616066e-05	0.536795505884295	4.20321992499355e-05	0.090367726417252	4.20321992541114e-05	4.20321996732532e-05	5.77797897311957e-05
spot_100	1.98302360053984e-05	0.000222394154313189	0.128685712179295	1.9830235983308e-05	1.98302362625353e-05	0.870691107694137	0.000261974320030542	1.98302359833082e-05	1.98302359833082e-05	1.98302360981095e-05	1.98302359085963e-05
spot_101	0.000104200258323327	0.000104200258320204	0.171664494727474	0.000104200258320201	0.00130448651960458	0.826197416693359	0.000104200258334332	0.000104200258396037	0.000104200258320202	0.000104200251228257	0.000104200258320203
spot_102	2.20367969860735e-05	0.00417494442063283	2.20367969860788e-05	2.20367969860724e-05	2.20367975677094e-05	0.0443682503196373	2.20367969705694e-05	0.893688804891501	2.20367969889406e-05	2.20367979606797e-05	0.0576137427877826
spot_103	1.08140091340854e-05	0.0588664192303438	0.253470604300826	1.08140091339528e-05	1.08140090937117e-05	0.68757646439617	1.08140091493369e-05	1.08140091283451e-05	1.08140091371199e-05	1.08140087495464e-05	1.08140091337484e-05
spot_104	2.20398805024939e-05	0.0846409864227206	0.213656318249466	2.20398805060064e-05	2.20398879717331e-05	0.70152637635633	2.20398734064308e-05	2.20398805218369e-05	2.20398833877319e-05	2.20398046809112e-05	2.20398805059694e-05
spot_105	0.000202492184664065	0.249469933704983	6.06072735599938e-05	6.06072735599878e-05	6.06072733960972e-05	0.496249649544886	6.06072737173914e-05	0.253653673649471	6.06072735984451e-05	6.06072745744739e-05	6.06072735896492e-05
spot_106	2.81926750213715e-05	0.155399029501434	0.34377202202198	2.81926750213633e-05	2.81926750054003e-05	0.497789853604754	2.81926750424713e-05	0.00284174614632619	2.81926750266086e-05	2.81926753665347e-05	2.81926750213695e-05
spot_107	7.95607124568702e-05	0.000148642314533216	0.302073765029152	0.000141192638416233	0.0018248155870686	0.663221038406667	0.0261336575279778	7.95607124522657e-05	0.0019320389120454	7.95607117166815e-05	0.00428616744751382
spot_108	2.6814854808895e-05	0.156673379300941	0.156455650278435	1.89991271978843e-05	1.8999127203608e-05	0.619326962626508	1.8999127202176e-05	0.0539970203669537	0.013421995512914	1.89991274262816e-05	2.21805504103466e-05
spot_109	2.91149506812485e-05	0.208753758091995	0.26727979318641	2.9114950680889e-05	2.91149506662647e-05	0.50364145929049	2.91149506647773e-05	0.0201211847769596	2.91149506209021e-05	2.91149501018944e-05	2.91149507294869e-05
spot_110	0.000518136618450895	0.103565010233958	0.190705888697487	1.47371056725471e-05	1.47371057145323e-05	0.705107804710726	1.47371056648742e-05	1.47371056663034e-05	1.47371056702711e-05	1.47371053217973e-05	1.47371056670853e-05
spot_111	0.00391357031399477	0.354758552058579	0.238824778540034	2.05111552441472e-05	0.000124491809937915	0.40225554034603	2.05111552836614e-05	2.05111552557121e-05	2.05111552622792e-05	2.05111551144983e-05	2.05111552639201e-05
spot_112	0.000636321741273198	0.191389833493834	0.0733015677853599	8.95877826805261e-05	8.95877827061149e-05	0.705763725978726	0.00124918531249068	0.0272114267720833	8.95877826879992e-05	8.95877854774346e-05	8.95877826805178e-05
spot_113	0.0251029994302285	0.000129611247875307	0.384601839794533	0.000917299358237926	9.6643187442224e-05	0.445443114592653	9.66431875931662e-05	0.143321919634884	9.6643187463939e-05	9.66431915647061e-05	9.6643187523675e-05
spot_114	9.61826558509996e-05	0.309160963143986	0.0185693365255362	9.6182655844572e-05	9.61826558631345e-05	0.597994847516246	9.61826556593519e-05	0.0287625564738589	0.0449352003982756	9.61826630289174e-05	9.61826558509967e-05
spot_115	4.2379505659855e-05	0.198391387952273	0.119194602797702	5.43948314758357e-05	4.23795056540126e-05	0.523136804747723	0.00787971255014823	0.150439219235291	0.000734359862878497	4.23795055304376e-05	4.23795056640228e-05
spot_116	5.8153209809907e-05	0.1653737267317	5.8153209809903e-05	5.81532098098674e-05	5.81532095460861e-05	0.487404795014109	5.81532098042595e-05	0.34675625257839	5.81532096651053e-05	5.81532075118341e-05	5.81532098440802e-05
spot_117	0.00191824956861354	0.00478088718352697	0.30457240346473	4.6223484541096e-05	4.62234845698723e-05	0.687035345624464	0.00141577324822774	4.62234845246507e-05	4.62234845526825e-05	4.62234876432704e-05	4.6223484605808e-05
spot_118	8.44366612558575e-05	8.4436661348086e-05	0.263833508114524	8.44366613482124e-05	8.44366606668803e-05	0.582399667447087	8.44366613832526e-05	0.153091331152371	8.44366612849854e-05	8.44366571046431e-05	8.4436661626113e-05
spot_119	4.11680706413465e-05	0.0449275233153057	0.0262957841786577	4.11680706413581e-05	4.1168070208715e-05	0.290714421207903	4.11680706251393e-05	0.635957893396619	0.00185736947844823	4.11680703079049e-05	4.11680706413582e-05
spot_120	9.83185572501836e-05	0.0718577195819399	0.193065089955671	9.83185572293022e-05	9.83185566899371e-05	0.732431407607357	0.00195755295156748	9.83185571616386e-05	9.83185573045257e-05	9.83185604379851e-05	9.83185573909819e-05
