B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono.Macro	Myofibroblasts	Plasma	Tprolif
spot_37	2.91794915181319e-05	0.0110400962985178	0.195017974760765	0.0671214120446635	0.145301646111434	0.235828040047496	2.91794915600424e-05	0.341033815883252	2.91794915181e-05	2.91794885521895e-05	0.00454029689072459
spot_38	0.0243197850901825	0.000220856604096161	0.0572912688857191	0.372792414824692	0.387236658502683	0.131001283647744	0.000147035060305545	0.000147035060325022	0.000217967237657498	0.0019913249707828	0.024634370115813
spot_39	0.103779833455091	0.061755113026522	0.0929681234247453	6.84094408304371e-05	6.84094410503812e-05	0.636937505484262	0.104148967964332	6.8409440847696e-05	6.84094408248245e-05	6.84094406642993e-05	6.8409440830373e-05
spot_40	0.00020863746897712	0.165319560753794	0.173495355290665	0.00303977298529677	0.0970095613080436	0.301836758901516	0.0292513478346786	0.148673653952941	0.0807480765624045	0.000208637472706143	0.000208637468977121
spot_41	5.80241098804363e-05	0.125588093254592	5.80241098779416e-05	0.145979240996418	0.196310512341689	0.444095984559144	5.80241099967827e-05	5.80241098766729e-05	0.0876780241894191	5.80241092284935e-05	5.80241098783319e-05
spot_42	6.48363865883336e-05	0.0244151939403431	0.0962653545379106	0.206124377220718	0.274426881919396	0.378571209841369	6.48363863909059e-05	6.48363865930915e-05	0.0198728006075843	6.48363865171662e-05	6.48363865891499e-05
spot_43	0.102109115458379	0.186852141436974	0.000155097631271711	0.0755915842979667	0.0323075362633685	0.506935895461475	0.000155097631271078	0.0954282389257569	0.000155097631150267	0.0001550976310943	0.00015509763129225
spot_44	0.0499753201346487	0.165807443210508	0.33129277781058	2.92133716413961e-05	0.1069008997842	0.00240016872996639	2.92133715520098e-05	0.343477323471594	2.92133716421593e-05	2.92133720271029e-05	2.92133716404627e-05
spot_45	0.186626827609252	0.00952628883879355	0.0877918605467536	5.55539290521692e-05	0.369366288669502	0.346355410761571	5.55539288596077e-05	5.55539290521687e-05	5.55539290521687e-05	5.55539290589534e-05	5.55539290521686e-05
spot_46	0.148617597459995	0.515029265822702	0.0778903640841222	0.0265365572755592	0.0188576570344785	0.209431240498339	6.85034582934014e-05	6.85034582426268e-05	6.85034582385527e-05	6.8503458223569e-05	0.00336330399180513
