,mean_nUMI_factorsB,mean_nUMI_factorsCD4Tconv,mean_nUMI_factorsCD8Tex,mean_nUMI_factorsEndothelial,mean_nUMI_factorsFibroblasts,mean_nUMI_factorsMalignant,mean_nUMI_factorsMast,mean_nUMI_factorsMono/Macro,mean_nUMI_factorsMyofibroblasts,mean_nUMI_factorsPlasma,mean_nUMI_factorsTprolif
spot_1,1215.095703125,2164.3818359375,6338.3681640625,7.247777462005615,3783.432373046875,271.9966735839844,9.228615760803223,97.65115356445312,10.364302635192871,9.38942813873291,38.02215576171875
spot_2,744.473876953125,638.4124755859375,159.41183471679688,168.20338439941406,62.97476577758789,8628.0595703125,3.7491676807403564,3652.73583984375,8.980828285217285,7.515663146972656,1024.6357421875
spot_3,622.0130004882812,3909.587158203125,701.4607543945312,13.54665756225586,29.113990783691406,7075.763671875,14.283628463745117,763.4669799804688,2058.63916015625,5.77371072769165,14.468514442443848
spot_4,101.6095199584961,1407.9168701171875,91.3597183227539,3.769660711288452,1523.7904052734375,8974.84765625,2.5756139755249023,5.962340831756592,6.847032070159912,4.888181686401367,3038.069580078125
spot_5,151.40061950683594,404.1102294921875,187.15267944335938,4.543441295623779,1733.1036376953125,7293.13232421875,5.1508097648620605,1405.0364990234375,10.64552116394043,2697.801025390625,485.18115234375
spot_6,1145.7967529296875,256.7458801269531,378.43939208984375,4706.921875,3363.535400390625,4438.8115234375,24.705610275268555,922.2796630859375,11.358965873718262,3.324340343475342,14.06930923461914
spot_7,43.43589782714844,627.9354248046875,3087.17724609375,27.418262481689453,13.13339900970459,8995.5927734375,6.261510848999023,948.6836547851562,7.927592754364014,1240.400146484375,23.476747512817383
spot_8,77.8983154296875,815.1173706054688,239.34136962890625,4101.46923828125,45.884883880615234,6335.48681640625,4.87558126449585,23.95411491394043,9.62536334991455,1246.1749267578125,17.470806121826172
spot_9,1879.397216796875,1716.6605224609375,116.10476684570312,1421.3218994140625,4087.419189453125,3179.963623046875,10.994630813598633,2184.57666015625,18.80251693725586,7.993589878082275,5.977560520172119
spot_10,14.944341659545898,478.7354736328125,804.2241821289062,2122.539306640625,6862.8818359375,27.781009674072266,1.796673059463501,3.0626821517944336,1363.829833984375,1006.5144653320312,12.212532997131348
