barcode	1	2	3	4	5	6	7	8	9	10	11
spot_1	0.06099825589819411	0.3217932516069271	0.31526438933623896	0.0	0.2432113030995647	0.028273770702237563	0.0	0.0	0.01476711992038868	0.011505332529316232	0.004186576907132479
spot_2	0.06585501526729572	0.11043506993740665	0.15465433895636563	0.0	0.0030396703637691406	0.2563408397839445	0.0	0.2549545540350464	0.0	0.0	0.15472051165617204
spot_3	0.1504086971329804	0.12057060370616844	0.1553739658329608	0.005798399859390998	0.05298948918632574	0.21251268048272975	0.0	0.06979089535846185	0.232555268440982	0.0	0.0
spot_4	0.026450198168470922	0.1929963503179142	0.06618652835408632	0.0	0.1977850665085597	0.3360965144125061	0.0	0.0	0.0010727336411662934	0.0	0.1794126085972966
spot_5	0.02397973143436224	0.11808133945608561	0.07799341799624053	0.0	0.038004381918422286	0.47505359425297694	0.0	0.05021937885239429	0.0	0.21666815608951817	0.0
spot_6	0.05151281005290444	0.15299360907941195	0.06795249883454899	0.3057785009784288	0.11288798286923996	0.2481997974682498	0.0010786610947583284	0.05194904330183777	0.007647096320619987	0.0	0.0
spot_7	0.0	0.1543220973721573	0.073630277623787	0.007040330437092012	0.0378744830592723	0.48113030899684195	0.003061332731879247	0.03832258764981183	0.0	0.20461858212915848	0.0
spot_8	0.06410420100414668	0.14902613359999448	0.04383172165440165	0.26538651190825063	0.0	0.3499436300120445	0.0	0.0	0.0	0.12770780182116204	0.0
spot_9	0.1843725548966376	0.05376943175730597	0.18553458043674023	0.13264906884582184	0.18555750603975843	0.07353631946221006	0.0	0.13640221807260547	0.04817832048892048	0.0	0.0
spot_10	0.029270420322880502	0.013710580362475416	0.09300087473104914	0.08001951763378354	0.44769271494716156	0.0	0.0	0.0	0.25794469771182266	0.07836119429082723	0.0
spot_11	0.14855516290512305	0.169346403797029	0.046526098704010616	0.0	0.17944279743274005	0.2019466041974955	0.18685071076096008	0.0	0.06733222220264161	0.0	0.0
spot_12	0.09631368267078239	0.09558533376898325	0.08011354310640506	0.011067143952287053	0.09796776445086545	0.009678387791240079	0.0	0.020345506564886585	0.23018969878349735	0.35873893891105274	0.0
spot_13	0.14481807267680658	0.19487110530616478	0.13340540910883558	0.1151515560128204	0.05279179109368942	0.02186022480358354	0.05956146642058895	0.22853633102007262	0.049004043557438176	0.0	0.0
spot_14	0.11956459916242458	0.08914707508673023	0.189127228955503	0.0	0.0	0.01574075379706583	0.33177428056367936	0.254646062434597	0.0	0.0	0.0
spot_15	0.04301842834776605	0.17141499964779933	0.08283468677075002	0.4815749559688609	0.025348596064360608	0.0	0.0009698449016491401	0.05409145035358813	0.14074703794522597	0.0	0.0
spot_16	0.1842839190138378	0.136244378586295	0.11452746589770978	0.0	0.15883439694439797	0.39563660825731467	0.0	0.0	0.0	0.006447146223683698	0.004026085076760989
spot_17	0.07605663494825603	0.06684044852183618	0.15692495872074536	0.0	0.058730293589472904	0.22598200954880243	0.0	0.0	0.02109605110773885	0.36280671899429173	0.0315628845688565
spot_18	0.16084318391219873	0.04931393904853747	0.12415155065519104	0.0	0.23770744611641095	0.11025497802109999	0.021231220738729437	0.2486055304339128	0.04164130919598771	0.0	0.006250841877931883
spot_19	0.0	0.20028039749932336	0.14980235342554238	0.007201807244497598	0.08063068277324592	0.4924003524104379	0.003887310488173427	0.0	0.03490571577489272	0.000333796819841062	0.03055758356404561
spot_20	0.11800263187391719	0.082309852365811	0.020087766289131923	0.0	0.4260640786296791	0.2294214151392175	0.09446102620094785	0.0	0.0	0.009811923345459397	0.0198413061558361
spot_21	0.03718835380522785	0.1172742640965159	0.1481119721521888	0.2524117634321149	0.10456314047261028	0.2915924574330864	0.0	0.0	0.04885804860825587	0.0	0.0
spot_22	0.0	0.1494813267865389	0.15620870121524286	0.01720850225703608	0.2996563055884015	0.34022335604728815	0.0	0.0	0.01522013899945829	0.0	0.02200166910603417
spot_23	0.006688852935186946	0.2390594939794057	0.051480473492354156	0.24660669004093114	0.21749760808539362	0.09817560846405989	0.0	0.0	0.0	0.13615816761886074	0.004333105383807718
spot_24	0.0	0.16842682303094086	0.1444956276442518	0.01239773669669299	0.248911905029742	0.10389248633125277	0.001603315130902046	0.0	0.11150011922719553	0.08153326548468996	0.12723872142433212
spot_25	0.023353029029670028	0.11398724970722338	0.08673430508578535	0.014028050772315176	0.0	0.2668358823127421	0.0	0.07363172288635288	0.05109094221672438	0.36334813397799953	0.006990684011187157
spot_26	0.3018184711910043	0.07113703310940121	0.14981724930158857	0.004799322156711151	0.00861929338808322	0.2475273567247359	0.011449531360316678	0.06661753831703122	0.09902717408131487	0.01900003738477217	0.020186992985040765
spot_27	0.054827640166485885	0.16347611075724805	0.268734471452067	0.0	0.0	0.22036719891052234	0.026216085325846468	0.0	0.22999755792445664	0.0	0.03638093546337364
spot_28	0.0	0.13083155563798454	0.16254450125542635	0.020094803461509266	0.29943772782235434	0.1449018529220382	0.006156411661429532	0.039361571798175114	0.11318121947009799	0.0	0.0834903559709847
spot_29	0.0	0.1650961975127261	0.10009125479050031	0.0361018050929204	0.2675855132779579	0.10016431552802003	0.15314678954981353	0.0	0.12260420095867616	0.0	0.05520992328938549
spot_30	0.25576874933361576	0.01663247237861963	0.09664651612833082	0.0021184976253366666	0.019928915753345856	0.005487585297862572	0.030407724322322742	0.25788328901468155	0.0	0.27348712971926453	0.0416391204266199
spot_31	0.0841050700956229	0.1361603605290722	0.16552316558230704	0.012487249554141882	0.003977390458004249	0.02958249637693162	0.0434182548046332	0.3103911038407465	0.0	0.21435490875854044	0.0
spot_32	0.0	0.1715450443788685	0.23111792422851182	0.02812451642073502	0.4202567133259735	0.07239218931133676	0.006557923503969497	0.0	0.0	0.0	0.07000568883060486
spot_33	0.0745219973998744	0.13621596317585996	0.017919112803908586	0.07782062519099146	0.17967348868602695	0.012981443087356588	0.006094533245729765	0.0	0.18229101123056599	0.31248182517968637	0.0
spot_34	0.17782781321209953	0.06568615110690731	0.13768144497238202	0.02532607454278562	0.0880057882869898	0.23744142780708782	0.0	0.15528291158773058	0.004478282808487315	0.0	0.10827010567552997
spot_35	0.0522611754987677	0.1294274799877978	0.14811510582719856	0.011503415986551286	0.3291241465085203	0.10674367839872961	0.02273235230594942	0.1458845061877114	0.054208139298773945	0.0	0.0
spot_36	0.0	0.103406940981678	0.06474657104907088	0.0	0.10388495872833785	0.4519276027068638	0.023586541289344728	0.0	0.0	0.19123178499051077	0.061215600254194015
spot_37	0.06955933031795399	0.10690259056821537	0.17586433901075543	0.05220922414129076	0.10275419526975631	0.28459378859864354	0.007204994868810177	0.16698807337381463	0.011187201705041163	0.0	0.022736262145718698
