,mean_nUMI_factorsB,mean_nUMI_factorsCD4Tconv,mean_nUMI_factorsCD8Tex,mean_nUMI_factorsEndothelial,mean_nUMI_factorsFibroblasts,mean_nUMI_factorsMalignant,mean_nUMI_factorsMast,mean_nUMI_factorsMono/Macro,mean_nUMI_factorsMyofibroblasts,mean_nUMI_factorsPlasma,mean_nUMI_factorsTprolif
spot_82,23.91280216726524,980.1021247906682,2101.9957037339113,124.85708258618965,1187.573542604807,14562.64519973457,4.004241560938336,1233.309861800892,174.56448915294666,2.2663852537824787,11.661117634147805
spot_83,11.814393779534274,587.2714026814592,3798.6319883129017,1.5105163826188293,3.9200494208466865,15980.836117821897,3.400937900299706,7.0171458866929,2.985282721260393,1.0183899103084626,4.2926721954151725
spot_84,14.285681974685998,394.3903457561145,4522.063846782524,7.513543598679187,1.7910045606785814,15467.091300166358,5.394832037352581,7.297130135401259,6.2632028185332995,1.7928105779462986,30.19419956919857
spot_85,456.20629775532075,288.9394252598674,4157.070096682747,3.2919505670470826,1.6686489989798448,14441.760760425672,9.063047215359848,1497.5414195175485,2.7342042717632,7.886560189934497,57.770654075917975
spot_86,13.940516687351806,335.55557273226555,2211.562803188652,4.563473765144877,9.281137350398629,17785.188299213132,6.515854187056499,10.686969821534657,13.062678979340465,3.6023878890491052,1279.8107278322375
spot_87,41.68390074743614,5181.204087500464,2768.9001554800707,4.280396517610472,37.29073318807396,11080.223896030364,1210.114528162184,8.256619271323336,3.3467328525136613,1.828597953898208,9.300564779038385
spot_88,32.154668396398776,894.4230008237412,4489.094323900474,6.854714220559609,33.281230136113585,15728.059641742617,11.189955543768656,135.05835005641475,3.690053587543554,97.83413997913925,13.870341249411668
spot_89,7.854305544521817,61.36094770729964,3340.344580719467,2.5966625831300743,12.833804960436884,16864.086647558168,3.6321035646265667,45.75739067453254,5.545078166126852,51.48703551259445,22.003892785071326
spot_90,42.90525157003814,286.4796918149754,2950.9421358838977,24.484252369516124,10.025240661909391,16017.112436986867,10.217673114868951,23.791888115572387,99.37846739959744,2.941308995253948,51.9927884736066
spot_91,9.656639628786513,479.5388509456748,2279.8147484566903,9.987548270744186,89.11473657420989,18422.104065083033,4.8040299378634,139.0554938450991,9.016360887622644,1025.881550565651,12.594155671555935
spot_92,46.7569651703792,359.2080759435785,3079.6132112018813,166.3726957418879,11.090943871135698,15740.975128548494,14.25498612186597,65.45487798753602,867.8264409818341,99.50484202464911,19.51365270603288
spot_93,29.106166224512506,612.8433111073446,3113.1071972023447,40.40716239971725,3.9352808914956467,14431.0385247391,12.735399553966626,1018.8808655753686,5.519297482238685,19.15753908753235,14.684694443657447
spot_94,6.50378217059092,416.6158080539597,3738.2569349641713,4.691350800964078,45.658329484508585,15053.489306945938,1229.3736983322915,8.767794504120133,8.828811297016609,10.124068043603382,8.72350239530806
spot_95,184.86664719746247,2204.95088886772,2488.3989413629683,5.244924069106288,11.94566819458145,13391.755539118505,5.707034516794041,1727.8203602203366,4.5436387313673485,4.763924309763884,13.79702910826214
spot_96,191.68505723245246,3847.6623639162895,826.5470923131485,3.369048716089415,5.68422973060354,13648.1179414282,4.962430426320204,1520.908164318888,3.759410636822323,3.6147267665811027,228.20813009729073
spot_97,13.188902178318282,2665.2378138987915,2462.643321009528,3.330042060012488,13.241845802192556,14565.929657304187,4.458024976849509,66.50757407742891,6.891322587609826,9.965357068531496,22.152662202358037
spot_98,22.84499227298385,1433.0941366060883,4359.4904764098965,1.9873377854404,2.1440181502850195,15148.523922050694,2.6782690503195843,6.908937370517948,1.4218884923322932,87.03713440764744,14.344113411696224
spot_99,1127.8507903186241,125.45441718215801,4107.312603196081,3.566282822657932,1.9387117372104143,9762.751802583585,3.636401202922111,3273.3609525596507,3.2037801948687212,4.8541971442554654,1510.4141511827415
spot_100,8.779736825521782,152.55348256283705,2410.3319394354444,8.251150387712123,2.2634713499165353,18168.352131990287,13.07128546566695,55.13843948484858,11.167334315214621,8.908139615286595,13.33673470891849
spot_101,13.072100509713273,219.16211570872122,2738.4681152984263,2.5689114959697794,42.73168357783001,16150.721612303887,4.659095506131345,12.3335067672408,5.10565647455752,1.2459819085891861,8.54148864104179
spot_102,1426.5420133836801,97.74335962404344,40.09901869826337,1.8406470693867087,1.3971691823581702,1055.285792396546,1.446689787748503,13497.052068561667,1.75467443820545,1.6090945871669287,2468.8244236801943
spot_103,36.37222255454391,355.3850415190607,5293.583672278337,8.738407442588423,2.506079830075712,15653.236097810355,7.88607937173614,17.045002122775553,4.224326246584622,18.014789451250184,12.913767097787103
spot_104,5.4312706267854,1633.3868101092182,3327.5199778466445,5.2942202610632485,1.8346321269830022,15700.99265250689,1.7979011284755795,7.925007461775156,1.6680888689509379,1.3425662969077368,9.93596931289441
spot_105,43.61051519618594,3266.9268206781676,106.83210238089205,8.791080578641367,2.4755491551291953,11142.14711654432,7.562296900725852,5460.366974327132,4.060168306305988,162.69014849088256,5.128532690482841
spot_106,39.68552301167183,2212.8419348061043,6938.101209335602,10.023758706295554,26.96269488845993,11088.421732173076,6.30518699422454,87.78321171977177,4.295883113104233,7.678898584125109,39.16339802913267
spot_107,13.645499411378179,514.9207306180847,1116.0575609628427,3.696806868531683,3.3176999915155707,12270.607214347481,548.0349257695406,11.268499101803213,10.48608346092146,14.359748084011192,5565.813258721225
spot_108,145.08582406552625,1313.2778754436104,4096.418783057906,44.956259473445485,20.099363780155407,13072.615148509038,9.722039829590129,1509.0649938332124,565.0072096914566,7.437487765756453,277.1543597507137
spot_109,62.984614440859474,3929.481851518757,4433.129131056614,3.9161539084174533,2.119401720214339,10834.318694427791,7.614501846864552,703.1133982058653,3.706610730840366,3.422618239682543,18.469921427861426
spot_110,270.2549296532421,494.4838283939098,5162.0585662610365,6.89157524692736,24.374181732286793,14963.122042885767,35.95549247193545,21.270483760419992,4.047064471719416,31.47465258667925,29.28778578152176
spot_111,176.6933644895131,4403.734084933798,4704.402520462911,6.216637817446412,74.51710205453774,10668.576833680087,4.769754380008546,10.674998051877695,6.249157620646927,40.31165741314873,20.37729772283732
spot_112,128.99064475501186,2594.1078377073077,1726.197733741784,7.024519009588425,18.242392017904574,15293.211916728647,38.39620167809798,800.8378587109565,6.543671606600146,2.687266552022137,11.791480927708822
spot_113,1655.0802891506994,1929.5842597350518,3766.0631492839448,17.322783985805867,12.3749264684673,9727.072556114315,5.052403456269626,2512.9230875503404,7.031391333550399,3.551232964623482,9.869945928394394
spot_114,265.18412117271595,4508.805676315525,529.3505177984555,10.840416166786932,95.23369942319304,12397.367467508278,5.461028462159636,520.5689232588114,1230.148288120097,4.509075635616953,481.65400163642664
spot_115,38.468664971458836,2618.2912920614704,2294.8207637635674,260.1813795206256,74.9251549735202,10190.699272703594,146.75717560883385,3920.356810882581,55.190606706750735,20.62160798518554,17.40322916758062
spot_116,11.5541294862799,1456.5880775787641,1419.7933092429328,4.646740315837519,2.263377969545092,10594.481348445803,8.479687952934235,7883.786209318861,5.815440264046387,25.25611407128412,7.731314688778813
spot_117,93.2193169543561,1788.5446320611081,3528.8902191448037,2.713950898598091,16.313538010033707,14468.077600757471,15.119052512429281,10.436094225037685,7.399685043335768,2.5736282515405535,6.723662307552986
spot_118,10.690174462496364,117.71918200628821,4197.999593656888,2.3159396135264645,0.8009981587044965,13283.28782238548,3.2842816829215313,2668.793561615521,1.9810153807381703,0.5980674381150658,7.464930047841014
spot_119,19.516664576964462,1254.0860830450192,521.0646956877746,31.032669786371788,2.1214261853214853,6623.780840915736,18.71195336359766,10685.427080897038,7.052756473638049,2.00442737076427,4.585702303064593
spot_120,15.246776350669828,2411.3263406555366,2173.6596642120585,2.0783004944942776,1.1715701498649824,16263.49017915753,31.499266123776554,4.387213394101949,0.97861252651714,0.9540217700959489,6.335620026613531
spot_121,294.6631774933621,5798.298243656376,59.39615637592458,46.385231686825975,3.4939245600081277,10697.000373013967,6.368250438367887,3802.251042667517,4.290295813675202,13.258588279029782,6.910566729568914
spot_122,26.14240468867122,294.0894113821973,5461.965368449053,3.4113003776091704,19.306763859220716,12482.500533919427,5.8815139880696385,3188.438396908108,3.4639342898606413,19.156648562854166,26.521575759962573
spot_123,7.31876251739779,144.57355885434635,3272.921257066247,4.693867359505047,1.0283863017900956,11926.652053252801,942.4158288260546,3751.9875919335086,1.5720707280140007,1.6435515961561213,7.161317873618212
spot_124,25.259238553514635,656.7735158238188,4369.719106232979,28.2991447040417,6.010183024066042,15408.502806560678,50.060787495076255,106.04486462833431,16.693876550014856,1.8860452639124423,316.4777473941083
spot_125,48.952845573521635,2158.107058594609,1252.5844437219641,6.113970873003089,3.5473510600608456,17490.943922709368,11.888640829217481,23.713492060213216,10.872514904385467,5.461581612546485,9.79943791740064
spot_126,187.49663400865185,3101.660344586773,138.2440235600965,8.892260991616746,9.592287358972394,10508.363385359162,5.429867921978788,6456.208650185488,8.556834624189296,1.9131096673206494,6.328400628575742
spot_127,7.415884467392544,1220.8286968807292,929.1184967399118,3.990721165898017,1.5153656416990446,15745.34892058873,237.18303424543632,10.256833308518027,7.602032405177762,38.3137235869594,2027.1250740225657
spot_128,10.525051125868508,1146.7884870148341,4061.443592286437,1.9866713080575293,10.61435836889606,15038.882292780128,9.886573200366156,6.435243434627824,2.426425800902907,10.426085836856544,11.344984581281468
spot_129,17.890409654790133,2810.2474625313394,2031.874724920049,4.083161370714005,6.869989633367607,16063.180643536209,6.187163758958288,396.4966339161691,6.509234950792673,6.50483057971669,54.87667815224899
spot_130,15.862728544112013,3753.783797089984,1137.5328511352038,2.4850152970758237,5.1250873972611855,14672.370193648194,6.977889896524658,27.128145241757874,8.436285292213205,3.211463323903549,14.575783361362372
spot_131,6.784954283291009,303.54121283073715,1316.3844783716097,8.109049298071486,12.830651780277902,11573.090267009247,60.85710411268509,6356.846899336299,5.041852234048329,22.68857997080273,8.319527921467026
spot_132,12.011963894666557,200.853250455131,3045.223345777058,6.296737297376825,34.52188927853793,15518.733924579341,22.114417385785902,2315.248756135063,4.445424981054711,11.144196475730762,24.529775648069933
spot_133,10.073010687379544,156.56126353264187,1457.7764696203963,2.624764070251584,39.73487835556059,17772.917892217054,2.9946903011768122,2270.6595741816395,7.386933770185633,1.5750235323224067,25.281346771025394
spot_134,9.934941069759999,545.8429989141099,2783.4340619963173,2.783492868569148,113.55416801956827,15903.039454614016,6.190767664086508,1412.0684759666578,6.814746595239854,11.602922856782644,12.068527413230077
spot_135,219.1534106776465,1986.4349521421864,1356.5595218686142,4.8384794623491,2.3398392364208864,16560.647275562478,7.4004082959453745,10.990166177648597,1.6942567727436433,5.973309365641998,9.583488691926151
spot_136,12.176536454985635,3117.725103095955,1233.8234600972828,4.921850468903491,15.125655571268803,14306.409012862268,30.56639584121113,522.9387253913104,3.365551561683338,3.375643804186252,7.086760627083508
spot_137,7.143619894404369,145.6081032933817,3649.7007011765395,54.89876828904338,22.466428805069306,16536.02716181136,3.380472227380783,22.183946515697244,10.559825886823313,7.668608279517712,482.08856630318945
spot_138,11.847581792933683,2724.0384199180503,1404.255043183253,13.493498494126195,8.267187542125509,13662.698132040776,19.361269085972346,3782.1406625834175,17.55759525458843,1.7607635684628706,10.342022017519634
spot_139,22.581978952064567,431.65064006892135,3735.2487393354036,2.0133213612237384,0.9732030640362939,12908.88001232737,3740.3458896432267,8.284388111239728,4.221957042775971,18.591416946894096,21.026535768796393
spot_140,15.417117110337655,1106.9630432111396,5041.972808308478,4.027037366626175,1.7716197009592187,5616.539900915263,3.4258937612584153,8262.079036743757,1.7812353100628575,13.274638587770083,22.207435102404464
spot_141,37.85581565239075,2764.9018291009475,1984.3908339704983,10.788091162722655,4.751360040755164,12862.628109823012,4.431267466218902,2813.1123246890293,8.06467504351289,4.586408131878787,7.2668740241131
