	B	CD4Tconv	CD8Tex	Endothelial	Fibroblasts	Malignant	Mast	Mono/Macro	Myofibroblasts	Plasma	Tprolif
0	0.021324016915130233	0.1168119434349665	0.03993166583978429	0.014554032079271037	0.5555835128441787	0.21837021898638603	0.0004474635391569546	0.0028166819621359787	0.026725109095786088	0.0015687996595995758	0.0018665556436045828
1	0.0028188292816482383	0.09306450337991408	0.057865014195107395	0.0072823226827733204	0.5490790570613465	0.2043760331743742	0.0006814268303610241	0.005166985998553464	0.0632596815185063	0.00172249813325349	0.014683647744162137
2	0.06519201447707676	0.13590217577770303	0.0791496355684817	0.006364222876377981	0.181452693940865	0.46890428114502863	0.0012217360476426233	0.028362858193144012	0.022228985301785388	0.0025197903376402548	0.008701606334254706
3	0.005860139764732196	0.03643906299709942	0.03689669260167036	0.100996711787827	0.009707704193090179	0.5994794656648519	0.012517145834919793	0.028891675078552958	0.004503787996859389	0.003729311312416289	0.1609783027679806
4	0.002397159846198483	0.24846785823280856	0.11984044184823338	0.0031936347809732213	0.46530923501991617	0.03407668154116946	0.001118604298647987	0.1084458979933784	0.011866594807593491	0.0019511264259302055	0.0033327652051506006
5	0.004055010548296915	0.032800716837065445	0.012652715415604154	0.020674398415694777	0.6962351744292468	0.19855193581279082	0.0012696449166246472	0.006742604305059126	0.023095862582470292	0.0022361290537566713	0.0016858076833903995
6	0.0034416873624525408	0.18442487395685137	0.08262710727154816	0.22463489277295487	0.010005366242878847	0.47669465270808836	0.0007397914736942278	0.004729175700580654	0.002580787093639303	0.0020996849346762436	0.008021980482635426
7	0.00415101564953263	0.3058927477548013	0.33886604709641155	0.1926112076920764	0.018044512418321463	0.10911885173627102	0.000898261824981633	0.005122144957607802	0.0026633203198174775	0.0033493563573321274	0.019282534192846337
8	0.004620395358426277	0.10774641327410622	0.0616298593366422	0.37435670979228597	0.0355217229706728	0.3815286441246608	0.013376686536939414	0.006458396304752476	0.007532173861575189	0.0028661780033189103	0.004362820436619722
9	0.03273881518965415	0.19688217650486492	0.17334693315673108	0.0031008882322441237	0.004731860310863653	0.352708779010069	0.022348673375302216	0.06130006772451113	0.0013466604932302658	0.14063240129103763	0.010862744711491812
10	0.005891719643714903	0.31456289360283546	0.1659618357378294	0.024594969208773278	0.0466366945866429	0.3208954649922312	0.0011565111380041169	0.009932695770292243	0.026296789139591787	0.04221257905354687	0.04185784712653789
11	0.009238193815825071	0.3226589209949153	0.3686253968552623	0.005846927425021619	0.012745590038185295	0.15747569766511407	0.0020750882736395937	0.055291296493458875	0.005161018655452848	0.005761585304797837	0.05512028447832712
12	0.005050037221261379	0.2154855783930975	0.10600985492297056	0.006565698627550906	0.016410724711401696	0.6161973479329256	0.01633498266740745	0.005789064055527547	0.0036718886287785252	0.002722084912123011	0.005762737926955922
13	0.014380349178780014	0.0707245978089941	0.03333008237753083	0.1571894015519477	0.23083475129351086	0.0481882817019528	0.0028401770050046657	0.3967138725245491	0.04195106399370681	0.0016720419352524434	0.0021753806287707718
14	0.004442682662986991	0.271505150565119	0.1599607889347368	0.006110857553466706	0.023342040686082074	0.51247493475567	0.001446047764304417	0.005528636664552027	0.004300488733808687	0.0026075398907175057	0.008280831788555909
15	0.017127211133671456	0.2817658549377512	0.20101947370832873	0.018139353202666776	0.07276804652791546	0.31176166635596886	0.0013386106925242559	0.006844943912218315	0.020102493622211788	0.05620229178645736	0.012930054120285896
16	0.17955376512863325	0.2681029570834744	0.10618279143595324	0.0036844721410240217	0.3641931761141334	0.04199962542210929	0.001079838774386682	0.01631209455588657	0.009831951017615255	0.0036053554678400486	0.005453972858943918
17	0.011883669070435256	0.11030966275210771	0.04738466312108501	0.16173595833311488	0.20914797820315809	0.28969642697131304	0.1403864092730358	0.009178364724101827	0.01194867931417208	0.002264957746077293	0.0060632304913991195
18	0.01545156329170486	0.2835056190267451	0.16013879085483249	0.4685706546919977	0.010504213574829583	0.030277670739155944	0.0009586925394299206	0.016281519030325008	0.004857329885595152	0.0028147996740831246	0.006639146691301183
19	0.004106454702509195	0.2432394594709399	0.23464192599694553	0.4254489232723817	0.009528540216817443	0.043605999194990995	0.0009847048411873699	0.006856181200819226	0.0028614643921957028	0.003062803466403029	0.02566354324481004
20	0.060057309825041316	0.06336322532708424	0.03338524670560739	0.2595909169617979	0.035715747185050155	0.1308891208301398	0.0030898031187230213	0.2381005354359616	0.1696533599835633	0.002072192562982246	0.004082542064049088
21	0.0038897920598766323	0.20099011560525917	0.20594938061656537	0.00660858796147956	0.28815181171011195	0.2604093431764035	0.0013945969984205902	0.005209834686568268	0.01415413088734881	0.002349000117484663	0.010893406180481596
