,mean_nUMI_factorsB,mean_nUMI_factorsCD4Tconv,mean_nUMI_factorsCD8Tex,mean_nUMI_factorsEndothelial,mean_nUMI_factorsFibroblasts,mean_nUMI_factorsMalignant,mean_nUMI_factorsMast,mean_nUMI_factorsMono/Macro,mean_nUMI_factorsMyofibroblasts,mean_nUMI_factorsPlasma,mean_nUMI_factorsTprolif
spot_1,1227.6483154296875,996.2230834960938,4437.5966796875,5.375054359436035,2388.721435546875,165.73097229003906,13.988368034362793,19.256427764892578,5.215425968170166,6.553829669952393,18.917835235595703
spot_2,401.1531066894531,655.8446044921875,140.60704040527344,79.03739929199219,27.00446319580078,6101.8056640625,4.904017448425293,2480.232666015625,5.42183780670166,10.567597389221191,382.5981750488281
spot_3,643.0740356445312,2114.389404296875,675.3906860351562,26.27483558654785,29.569053649902344,4864.03662109375,3.754936695098877,434.50311279296875,1379.88134765625,1.4843978881835938,10.077557563781738
spot_4,57.33280563354492,1116.364013671875,52.04438781738281,3.5886080265045166,1019.9561157226562,6036.1123046875,2.7270724773406982,4.831789493560791,6.524270534515381,2.822550058364868,1637.814208984375
spot_5,34.872032165527344,334.85699462890625,294.9793395996094,6.759524345397949,1050.9129638671875,4758.85009765625,4.477765083312988,834.3349609375,19.487571716308594,1782.8131103515625,212.41639709472656
spot_6,558.4318237304688,134.6842498779297,304.5163879394531,3189.222900390625,2607.15185546875,2668.25732421875,5.1662492752075195,527.9872436523438,11.90125846862793,1.5161255598068237,10.169343948364258
spot_7,16.28744125366211,319.95166015625,2235.313232421875,8.872334480285645,8.36784839630127,6020.2373046875,3.5100667476654053,715.9503784179688,4.102606296539307,818.0230712890625,31.668519973754883
spot_8,283.4186096191406,245.97181701660156,308.5330505371094,2574.136474609375,19.106197357177734,4566.95263671875,2.0990002155303955,13.097288131713867,12.10812759399414,643.8604736328125,18.29693031311035
spot_9,1321.4051513671875,1094.8011474609375,91.30184936523438,852.6931762695312,2664.515869140625,2038.219970703125,3.2748923301696777,1470.7723388671875,14.727975845336914,2.324962615966797,10.693882942199707
spot_10,8.197107315063477,272.9853820800781,531.6419067382812,1217.39306640625,4755.0966796875,40.235633850097656,2.47590970993042,6.570411205291748,1023.2513427734375,571.1900024414062,7.267727375030518
spot_11,593.806640625,1674.3726806640625,229.32754516601562,22.359500885009766,2102.6953125,4116.09033203125,866.0999755859375,11.856266975402832,8.141901016235352,4.526769161224365,13.649984359741211
spot_12,2253.128662109375,1710.4146728515625,185.60804748535156,13.349751472473145,1080.9366455078125,136.02407836914062,5.053281784057617,436.6182556152344,1154.662109375,1295.9246826171875,12.017767906188965
spot_13,50.95074462890625,2779.0634765625,1238.6566162109375,895.9752197265625,495.9393615722656,280.3695068359375,3.130746364593506,3948.914794921875,14.98845386505127,5.935165882110596,30.12401008605957
spot_14,36.23611068725586,191.26065063476562,2388.39013671875,4.759344100952148,6.671539783477783,450.0142822265625,968.6585693359375,5956.9248046875,40.8273811340332,14.590041160583496,32.772403717041016
spot_15,521.5371704101562,1126.1043701171875,1386.015869140625,4370.43115234375,20.51898193359375,264.7497863769531,6.264922618865967,855.42578125,931.9521484375,2.3732266426086426,24.438716888427734
spot_16,2106.114990234375,1801.541748046875,488.19146728515625,7.436461925506592,1790.3331298828125,3225.318115234375,7.041853904724121,16.190412521362305,10.80388069152832,6.77586030960083,68.43197631835938
spot_17,188.52053833007812,314.1233215332031,1480.2982177734375,8.930903434753418,923.7215576171875,3630.36767578125,5.921788692474365,10.75942325592041,9.532100677490234,1654.1317138671875,48.945106506347656
spot_18,21.029144287109375,152.83343505859375,1365.3731689453125,8.054614067077637,2546.590087890625,1628.6070556640625,4.938952445983887,4403.5869140625,131.9472198486328,5.6061601638793945,13.474096298217773
spot_19,218.84521484375,243.49447631835938,1966.46533203125,7.426743984222412,1142.6688232421875,5951.67236328125,3.823437213897705,8.075275421142578,8.543375968933105,8.75606918334961,250.59312438964844
spot_20,346.14642333984375,328.1742858886719,81.99887084960938,34.93893051147461,3977.45751953125,4983.1630859375,470.9748840332031,18.844688415527344,25.143085479736328,29.215892791748047,159.5270538330078
spot_21,17.89840316772461,195.12442016601562,1838.6031494140625,2025.3680419921875,749.5742797851562,5240.7177734375,5.773538112640381,8.065240859985352,7.447792053222656,1.4536880254745483,45.39454650878906
spot_22,27.554357528686523,1515.73974609375,882.5579223632812,45.489830017089844,3596.896728515625,4296.9287109375,6.753138065338135,19.482656478881836,46.79072570800781,3.558215618133545,7.420004844665527
spot_23,57.81068420410156,2866.474365234375,105.8410415649414,2665.85693359375,648.1468505859375,3354.291259765625,3.809149742126465,6.000046730041504,16.34609031677246,143.0348358154297,7.010617256164551
spot_24,38.79059600830078,1926.6727294921875,182.10337829589844,9.57745361328125,3586.574951171875,428.669921875,4.821156024932861,16.948123931884766,350.0731506347656,247.25401306152344,2609.371826171875
spot_25,365.8122863769531,127.08356475830078,886.4432983398438,41.984642028808594,139.258544921875,3221.11083984375,3.665717840194702,1109.1944580078125,134.31448364257812,1316.0799560546875,17.95192527770996
spot_26,818.5159912109375,444.60614013671875,518.947509765625,15.418428421020508,14.160013198852539,5830.4150390625,7.112455368041992,2083.066650390625,582.5228881835938,27.658788681030273,239.93157958984375
spot_27,68.72196960449219,1890.544189453125,2422.19775390625,10.060043334960938,14.356182098388672,4652.36083984375,4.719003200531006,12.405242919921875,733.9082641601562,6.079766750335693,16.010831832885742
spot_28,12.955368995666504,140.63385009765625,1772.76220703125,3.4384729862213135,3422.6181640625,2935.51220703125,5.722464561462402,801.5050659179688,289.9720153808594,2.2437996864318848,684.1179809570312
spot_29,83.55591583251953,1619.98486328125,1537.4256591796875,34.79679870605469,3748.82763671875,985.212158203125,695.8554077148438,38.73024368286133,1142.7257080078125,4.909793376922607,24.927274703979492
spot_30,662.1875610351562,88.28402709960938,391.1726379394531,5.804971218109131,262.5968322753906,531.2189331054688,6.439143657684326,4478.42626953125,6.818120002746582,2387.145263671875,104.9749984741211
spot_31,361.43170166015625,1730.30126953125,1630.9718017578125,94.12748718261719,23.10577392578125,293.71185302734375,11.773016929626465,2958.682373046875,4.310481548309326,1306.2308349609375,9.93713665008545
spot_32,123.4143295288086,1372.381591796875,3480.95849609375,15.575451850891113,3528.959716796875,635.6474609375,6.822945594787598,74.91156768798828,10.744122505187988,5.578239440917969,104.61054229736328
spot_33,735.3956298828125,260.01312255859375,65.05821990966797,1670.118896484375,2559.471923828125,30.45062255859375,1.7054977416992188,4.921669006347656,1363.5794677734375,1290.216552734375,3.8603999614715576
spot_34,218.41554260253906,827.123046875,1073.4805908203125,347.7105407714844,710.7024536132812,3937.10107421875,29.520235061645508,2666.953125,171.3236846923828,31.712669372558594,418.4151916503906
spot_35,25.90658187866211,300.8457946777344,2662.396728515625,17.971006393432617,3117.935302734375,1684.5748291015625,13.594340324401855,2001.3172607421875,115.61593627929688,7.040130615234375,16.672815322875977
spot_36,44.79116439819336,2000.102294921875,1055.274658203125,3.1157145500183105,3.4489059448242188,4664.17041015625,4.483920574188232,6.616227149963379,1.4559077024459839,934.09375,7.316600322723389
